2023-06-04 18:41:28.623 676:pos-tag                DEBUG  main message
2023-06-04 18:41:28.623 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 18:41:29.381 702:pos-tag                INFO   Load Dataset
2023-06-04 18:41:29.383 706:pos-tag                INFO   Num of Class 233
2023-06-04 18:41:33.070 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 18:41:33.072 743:pos-tag                INFO   Random Initialize the encoder
2023-06-04 18:41:35.800 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 18:41:35.801 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/1/layer_9', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-04 18:41:35.802 185:pos-tag                INFO   save steps 2
2023-06-04 18:41:37.649 224:pos-tag                INFO   ***** Running training *****
2023-06-04 18:41:37.650 225:pos-tag                INFO     Num examples = 880
2023-06-04 18:41:37.650 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 18:41:37.650 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-04 18:41:37.650 231:pos-tag                INFO     Total train batch size = 32
2023-06-04 18:41:37.650 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 18:41:37.650 238:pos-tag                INFO     Total optimization steps = 140
2023-06-04 18:41:39.120 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:41:39.121 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:41:39.121 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:41:41.835 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:41:41.835 408:pos-tag                INFO     eval_acc = 0.0062
2023-06-04 18:41:41.835 408:pos-tag                INFO     eval_f1 = 0.0012
2023-06-04 18:41:41.835 408:pos-tag                INFO     eval_mcc = -0.0024
2023-06-04 18:41:41.835 408:pos-tag                INFO     eval_precision = 0.0058
2023-06-04 18:41:41.835 408:pos-tag                INFO     eval_recall = 0.0032
2023-06-04 18:41:41.835 300:pos-tag                INFO     ********************
2023-06-04 18:41:41.836 301:pos-tag                INFO     Best f1:0.0012
2023-06-04 18:41:41.836 302:pos-tag                INFO     ********************
2023-06-04 18:41:43.170 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:41:43.696 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:41:43.697 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:41:43.697 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:41:46.033 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:41:46.034 408:pos-tag                INFO     eval_acc = 0.014
2023-06-04 18:41:46.034 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-04 18:41:46.034 408:pos-tag                INFO     eval_mcc = -0.0004
2023-06-04 18:41:46.034 408:pos-tag                INFO     eval_precision = 0.0085
2023-06-04 18:41:46.034 408:pos-tag                INFO     eval_recall = 0.0028
2023-06-04 18:41:46.035 300:pos-tag                INFO     ********************
2023-06-04 18:41:46.035 301:pos-tag                INFO     Best f1:0.0013
2023-06-04 18:41:46.035 302:pos-tag                INFO     ********************
2023-06-04 18:41:47.429 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:41:47.963 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:41:47.964 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:41:47.964 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:41:50.275 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:41:50.276 408:pos-tag                INFO     eval_acc = 0.0387
2023-06-04 18:41:50.276 408:pos-tag                INFO     eval_f1 = 0.0031
2023-06-04 18:41:50.276 408:pos-tag                INFO     eval_mcc = 0.009
2023-06-04 18:41:50.276 408:pos-tag                INFO     eval_precision = 0.0105
2023-06-04 18:41:50.276 408:pos-tag                INFO     eval_recall = 0.0053
2023-06-04 18:41:50.277 300:pos-tag                INFO     ********************
2023-06-04 18:41:50.277 301:pos-tag                INFO     Best f1:0.0031
2023-06-04 18:41:50.277 302:pos-tag                INFO     ********************
2023-06-04 18:41:51.687 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:41:51.687 322:pos-tag                INFO     ********************
2023-06-04 18:41:51.687 323:pos-tag                INFO     Best MCC:0.009
2023-06-04 18:41:51.688 324:pos-tag                INFO     ********************
2023-06-04 18:41:53.061 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_9/checkpoint-best-mcc/model.bin
2023-06-04 18:41:53.602 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:41:53.603 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:41:53.603 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:41:55.888 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:41:55.889 408:pos-tag                INFO     eval_acc = 0.0828
2023-06-04 18:41:55.889 408:pos-tag                INFO     eval_f1 = 0.0087
2023-06-04 18:41:55.889 408:pos-tag                INFO     eval_mcc = 0.0345
2023-06-04 18:41:55.889 408:pos-tag                INFO     eval_precision = 0.0261
2023-06-04 18:41:55.889 408:pos-tag                INFO     eval_recall = 0.0117
2023-06-04 18:41:55.889 300:pos-tag                INFO     ********************
2023-06-04 18:41:55.889 301:pos-tag                INFO     Best f1:0.0087
2023-06-04 18:41:55.890 302:pos-tag                INFO     ********************
