2023-06-05 02:46:20.093 676:pos-tag                DEBUG  main message
2023-06-05 02:46:20.093 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 02:46:20.848 702:pos-tag                INFO   Load Dataset
2023-06-05 02:46:20.850 706:pos-tag                INFO   Num of Class 229
2023-06-05 02:46:27.939 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 02:46:27.940 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 02:46:30.537 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-05 02:46:30.537 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=8, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/2/layer_8', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 02:46:30.538 185:pos-tag                INFO   save steps 3
2023-06-05 02:46:33.368 224:pos-tag                INFO   ***** Running training *****
2023-06-05 02:46:33.368 225:pos-tag                INFO     Num examples = 1200
2023-06-05 02:46:33.368 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 02:46:33.368 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 02:46:33.369 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 02:46:33.369 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 02:46:33.369 238:pos-tag                INFO     Total optimization steps = 190
2023-06-05 02:46:35.369 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:46:35.370 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:46:35.370 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:46:39.451 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:46:39.451 408:pos-tag                INFO     eval_acc = 0.0009
2023-06-05 02:46:39.451 408:pos-tag                INFO     eval_f1 = 0.0002
2023-06-05 02:46:39.451 408:pos-tag                INFO     eval_mcc = -0.0007
2023-06-05 02:46:39.451 408:pos-tag                INFO     eval_precision = 0.0013
2023-06-05 02:46:39.452 408:pos-tag                INFO     eval_recall = 0.0006
2023-06-05 02:46:39.452 300:pos-tag                INFO     ********************
2023-06-05 02:46:39.452 301:pos-tag                INFO     Best f1:0.0002
2023-06-05 02:46:39.452 302:pos-tag                INFO     ********************
2023-06-05 02:46:41.059 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:46:41.923 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:46:41.923 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:46:41.924 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:46:45.680 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:46:45.681 408:pos-tag                INFO     eval_acc = 0.0048
2023-06-05 02:46:45.681 408:pos-tag                INFO     eval_f1 = 0.0007
2023-06-05 02:46:45.681 408:pos-tag                INFO     eval_mcc = -0.0014
2023-06-05 02:46:45.681 408:pos-tag                INFO     eval_precision = 0.0025
2023-06-05 02:46:45.681 408:pos-tag                INFO     eval_recall = 0.0009
2023-06-05 02:46:45.682 300:pos-tag                INFO     ********************
2023-06-05 02:46:45.682 301:pos-tag                INFO     Best f1:0.0007
2023-06-05 02:46:45.682 302:pos-tag                INFO     ********************
2023-06-05 02:46:47.428 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:46:48.292 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:46:48.292 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:46:48.292 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:46:51.764 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:46:51.765 408:pos-tag                INFO     eval_acc = 0.0319
2023-06-05 02:46:51.765 408:pos-tag                INFO     eval_f1 = 0.0033
2023-06-05 02:46:51.765 408:pos-tag                INFO     eval_mcc = 0.0034
2023-06-05 02:46:51.765 408:pos-tag                INFO     eval_precision = 0.0063
2023-06-05 02:46:51.765 408:pos-tag                INFO     eval_recall = 0.0044
2023-06-05 02:46:51.765 300:pos-tag                INFO     ********************
2023-06-05 02:46:51.765 301:pos-tag                INFO     Best f1:0.0033
2023-06-05 02:46:51.766 302:pos-tag                INFO     ********************
2023-06-05 02:46:53.348 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:46:53.349 322:pos-tag                INFO     ********************
2023-06-05 02:46:53.349 323:pos-tag                INFO     Best MCC:0.0034
2023-06-05 02:46:53.354 324:pos-tag                INFO     ********************
2023-06-05 02:46:55.107 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 02:46:55.979 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:46:55.979 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:46:55.980 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:46:59.421 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:46:59.421 408:pos-tag                INFO     eval_acc = 0.0797
2023-06-05 02:46:59.421 408:pos-tag                INFO     eval_f1 = 0.0085
2023-06-05 02:46:59.421 408:pos-tag                INFO     eval_mcc = 0.0287
2023-06-05 02:46:59.422 408:pos-tag                INFO     eval_precision = 0.0188
2023-06-05 02:46:59.422 408:pos-tag                INFO     eval_recall = 0.0132
2023-06-05 02:46:59.422 300:pos-tag                INFO     ********************
2023-06-05 02:46:59.422 301:pos-tag                INFO     Best f1:0.0085
2023-06-05 02:46:59.422 302:pos-tag                INFO     ********************
2023-06-05 02:47:00.931 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:47:00.931 322:pos-tag                INFO     ********************
2023-06-05 02:47:00.931 323:pos-tag                INFO     Best MCC:0.0287
2023-06-05 02:47:00.932 324:pos-tag                INFO     ********************
2023-06-05 02:47:02.692 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 02:47:03.639 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:47:03.641 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:47:03.641 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:47:07.175 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:47:07.176 408:pos-tag                INFO     eval_acc = 0.1093
2023-06-05 02:47:07.176 408:pos-tag                INFO     eval_f1 = 0.0152
2023-06-05 02:47:07.176 408:pos-tag                INFO     eval_mcc = 0.0558
2023-06-05 02:47:07.176 408:pos-tag                INFO     eval_precision = 0.0209
2023-06-05 02:47:07.176 408:pos-tag                INFO     eval_recall = 0.0204
2023-06-05 02:47:07.176 300:pos-tag                INFO     ********************
2023-06-05 02:47:07.176 301:pos-tag                INFO     Best f1:0.0152
2023-06-05 02:47:07.177 302:pos-tag                INFO     ********************
2023-06-05 02:47:08.696 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:47:08.696 322:pos-tag                INFO     ********************
2023-06-05 02:47:08.696 323:pos-tag                INFO     Best MCC:0.0558
2023-06-05 02:47:08.696 324:pos-tag                INFO     ********************
2023-06-05 02:47:10.544 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 02:47:11.415 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:47:11.416 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:47:11.416 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:47:15.138 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:47:15.140 408:pos-tag                INFO     eval_acc = 0.1468
2023-06-05 02:47:15.140 408:pos-tag                INFO     eval_f1 = 0.0227
2023-06-05 02:47:15.140 408:pos-tag                INFO     eval_mcc = 0.0915
2023-06-05 02:47:15.141 408:pos-tag                INFO     eval_precision = 0.038
2023-06-05 02:47:15.141 408:pos-tag                INFO     eval_recall = 0.0258
2023-06-05 02:47:15.141 300:pos-tag                INFO     ********************
2023-06-05 02:47:15.142 301:pos-tag                INFO     Best f1:0.0227
2023-06-05 02:47:15.142 302:pos-tag                INFO     ********************
2023-06-05 02:47:16.976 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
2023-06-05 02:47:16.976 322:pos-tag                INFO     ********************
2023-06-05 02:47:16.977 323:pos-tag                INFO     Best MCC:0.0915
2023-06-05 02:47:16.977 324:pos-tag                INFO     ********************
2023-06-05 02:47:18.776 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 02:47:19.658 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:47:19.659 359:pos-tag                INFO     Num examples = 400
2023-06-05 02:47:19.659 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:47:23.211 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:47:23.211 408:pos-tag                INFO     eval_acc = 0.2042
2023-06-05 02:47:23.212 408:pos-tag                INFO     eval_f1 = 0.0279
2023-06-05 02:47:23.212 408:pos-tag                INFO     eval_mcc = 0.1372
2023-06-05 02:47:23.212 408:pos-tag                INFO     eval_precision = 0.0623
2023-06-05 02:47:23.212 408:pos-tag                INFO     eval_recall = 0.03
2023-06-05 02:47:23.212 300:pos-tag                INFO     ********************
2023-06-05 02:47:23.213 301:pos-tag                INFO     Best f1:0.0279
2023-06-05 02:47:23.213 302:pos-tag                INFO     ********************
2023-06-05 02:47:24.757 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_8/checkpoint-best-f1/model.bin
