2023-06-04 22:02:15.638 676:pos-tag                DEBUG  main message
2023-06-04 22:02:15.638 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 22:02:16.836 702:pos-tag                INFO   Load Dataset
2023-06-04 22:02:16.838 706:pos-tag                INFO   Num of Class 233
2023-06-04 22:02:20.432 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 22:02:20.433 743:pos-tag                INFO   Random Initialize the encoder
2023-06-04 22:02:22.723 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 22:02:22.723 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=3, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/1/layer_3', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-04 22:02:22.724 185:pos-tag                INFO   save steps 2
2023-06-04 22:02:24.911 224:pos-tag                INFO   ***** Running training *****
2023-06-04 22:02:24.911 225:pos-tag                INFO     Num examples = 880
2023-06-04 22:02:24.911 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 22:02:24.912 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-04 22:02:24.912 231:pos-tag                INFO     Total train batch size = 32
2023-06-04 22:02:24.912 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 22:02:24.912 238:pos-tag                INFO     Total optimization steps = 140
2023-06-04 22:02:26.420 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:02:26.421 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:02:26.421 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:02:29.321 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:02:29.322 408:pos-tag                INFO     eval_acc = 0.0092
2023-06-04 22:02:29.322 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-04 22:02:29.322 408:pos-tag                INFO     eval_mcc = 0.0044
2023-06-04 22:02:29.322 408:pos-tag                INFO     eval_precision = 0.003
2023-06-04 22:02:29.322 408:pos-tag                INFO     eval_recall = 0.0028
2023-06-04 22:02:29.322 300:pos-tag                INFO     ********************
2023-06-04 22:02:29.322 301:pos-tag                INFO     Best f1:0.0011
2023-06-04 22:02:29.323 302:pos-tag                INFO     ********************
2023-06-04 22:02:30.747 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_3/checkpoint-best-f1/model.bin
2023-06-04 22:02:30.747 322:pos-tag                INFO     ********************
2023-06-04 22:02:30.747 323:pos-tag                INFO     Best MCC:0.0044
2023-06-04 22:02:30.747 324:pos-tag                INFO     ********************
2023-06-04 22:02:32.206 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_3/checkpoint-best-mcc/model.bin
2023-06-04 22:02:32.793 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:02:32.794 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:02:32.794 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:02:35.256 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:02:35.257 408:pos-tag                INFO     eval_acc = 0.0129
2023-06-04 22:02:35.257 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-04 22:02:35.257 408:pos-tag                INFO     eval_mcc = 0.005
2023-06-04 22:02:35.257 408:pos-tag                INFO     eval_precision = 0.003
2023-06-04 22:02:35.257 408:pos-tag                INFO     eval_recall = 0.0035
2023-06-04 22:02:35.257 300:pos-tag                INFO     ********************
2023-06-04 22:02:35.257 301:pos-tag                INFO     Best f1:0.0014
2023-06-04 22:02:35.257 302:pos-tag                INFO     ********************
2023-06-04 22:02:36.696 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_3/checkpoint-best-f1/model.bin
2023-06-04 22:02:36.697 322:pos-tag                INFO     ********************
2023-06-04 22:02:36.697 323:pos-tag                INFO     Best MCC:0.005
2023-06-04 22:02:36.697 324:pos-tag                INFO     ********************
2023-06-04 22:02:38.244 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_3/checkpoint-best-mcc/model.bin
2023-06-04 22:02:38.829 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:02:38.829 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:02:38.829 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:02:41.326 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:02:41.327 408:pos-tag                INFO     eval_acc = 0.0238
2023-06-04 22:02:41.328 408:pos-tag                INFO     eval_f1 = 0.0025
2023-06-04 22:02:41.328 408:pos-tag                INFO     eval_mcc = 0.0085
2023-06-04 22:02:41.328 408:pos-tag                INFO     eval_precision = 0.0063
2023-06-04 22:02:41.328 408:pos-tag                INFO     eval_recall = 0.0053
2023-06-04 22:02:41.328 300:pos-tag                INFO     ********************
2023-06-04 22:02:41.328 301:pos-tag                INFO     Best f1:0.0025
2023-06-04 22:02:41.328 302:pos-tag                INFO     ********************
2023-06-04 22:02:42.794 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_3/checkpoint-best-f1/model.bin
2023-06-04 22:02:42.794 322:pos-tag                INFO     ********************
2023-06-04 22:02:42.794 323:pos-tag                INFO     Best MCC:0.0085
2023-06-04 22:02:42.794 324:pos-tag                INFO     ********************
