2023-06-05 20:43:16.175 676:pos-tag                DEBUG  main message
2023-06-05 20:43:16.176 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 20:43:16.940 702:pos-tag                INFO   Load Dataset
2023-06-05 20:43:16.942 706:pos-tag                INFO   Num of Class 229
2023-06-05 20:43:23.562 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 20:43:23.562 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 20:43:26.334 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-05 20:43:26.334 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=2, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/4/layer_2', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 20:43:26.335 185:pos-tag                INFO   save steps 3
2023-06-05 20:43:28.833 224:pos-tag                INFO   ***** Running training *****
2023-06-05 20:43:28.833 225:pos-tag                INFO     Num examples = 1200
2023-06-05 20:43:28.834 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 20:43:28.834 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 20:43:28.834 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 20:43:28.834 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 20:43:28.834 238:pos-tag                INFO     Total optimization steps = 190
2023-06-05 20:43:30.873 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:43:30.886 359:pos-tag                INFO     Num examples = 400
2023-06-05 20:43:30.886 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:43:34.850 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:43:34.850 408:pos-tag                INFO     eval_acc = 0.0055
2023-06-05 20:43:34.850 408:pos-tag                INFO     eval_f1 = 0.0028
2023-06-05 20:43:34.850 408:pos-tag                INFO     eval_mcc = 0.0029
2023-06-05 20:43:34.850 408:pos-tag                INFO     eval_precision = 0.0042
2023-06-05 20:43:34.851 408:pos-tag                INFO     eval_recall = 0.0035
2023-06-05 20:43:34.851 300:pos-tag                INFO     ********************
2023-06-05 20:43:34.851 301:pos-tag                INFO     Best f1:0.0028
2023-06-05 20:43:34.851 302:pos-tag                INFO     ********************
2023-06-05 20:43:36.668 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:43:36.668 322:pos-tag                INFO     ********************
2023-06-05 20:43:36.669 323:pos-tag                INFO     Best MCC:0.0029
2023-06-05 20:43:36.669 324:pos-tag                INFO     ********************
2023-06-05 20:43:38.463 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:43:39.324 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:43:39.325 359:pos-tag                INFO     Num examples = 400
2023-06-05 20:43:39.325 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:43:42.879 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:43:42.879 408:pos-tag                INFO     eval_acc = 0.0097
2023-06-05 20:43:42.880 408:pos-tag                INFO     eval_f1 = 0.002
2023-06-05 20:43:42.880 408:pos-tag                INFO     eval_mcc = 0.0029
2023-06-05 20:43:42.880 408:pos-tag                INFO     eval_precision = 0.0065
2023-06-05 20:43:42.880 408:pos-tag                INFO     eval_recall = 0.0032
2023-06-05 20:43:42.880 322:pos-tag                INFO     ********************
2023-06-05 20:43:42.880 323:pos-tag                INFO     Best MCC:0.0029
2023-06-05 20:43:42.881 324:pos-tag                INFO     ********************
2023-06-05 20:43:44.729 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:43:45.600 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:43:45.600 359:pos-tag                INFO     Num examples = 400
