2023-06-05 00:15:22.275 676:pos-tag                DEBUG  main message
2023-06-05 00:15:22.276 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 00:15:23.055 702:pos-tag                INFO   Load Dataset
2023-06-05 00:15:23.057 706:pos-tag                INFO   Num of Class 233
2023-06-05 00:15:26.853 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 00:15:26.855 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 00:15:29.709 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 00:15:29.709 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=12, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/2/layer_12', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 00:15:29.712 185:pos-tag                INFO   save steps 2
2023-06-05 00:15:31.943 224:pos-tag                INFO   ***** Running training *****
2023-06-05 00:15:31.943 225:pos-tag                INFO     Num examples = 880
2023-06-05 00:15:31.943 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 00:15:31.943 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 00:15:31.943 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 00:15:31.943 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 00:15:31.944 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 00:15:33.513 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:15:33.514 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:15:33.514 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:15:36.510 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:15:36.510 408:pos-tag                INFO     eval_acc = 0.0065
2023-06-05 00:15:36.510 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-05 00:15:36.510 408:pos-tag                INFO     eval_mcc = 0.0007
2023-06-05 00:15:36.511 408:pos-tag                INFO     eval_precision = 0.0025
2023-06-05 00:15:36.511 408:pos-tag                INFO     eval_recall = 0.003
2023-06-05 00:15:36.511 300:pos-tag                INFO     ********************
2023-06-05 00:15:36.511 301:pos-tag                INFO     Best f1:0.0011
2023-06-05 00:15:36.511 302:pos-tag                INFO     ********************
2023-06-05 00:15:37.946 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/2/layer_12/checkpoint-best-f1/model.bin
2023-06-05 00:15:37.946 322:pos-tag                INFO     ********************
2023-06-05 00:15:37.947 323:pos-tag                INFO     Best MCC:0.0007
2023-06-05 00:15:37.947 324:pos-tag                INFO     ********************
2023-06-05 00:15:39.363 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/2/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 00:15:39.928 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:15:39.929 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:15:39.929 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:15:42.352 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:15:42.353 408:pos-tag                INFO     eval_acc = 0.0114
2023-06-05 00:15:42.353 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-05 00:15:42.353 408:pos-tag                INFO     eval_mcc = 0.0011
2023-06-05 00:15:42.353 408:pos-tag                INFO     eval_precision = 0.0021
2023-06-05 00:15:42.353 408:pos-tag                INFO     eval_recall = 0.0038
2023-06-05 00:15:42.354 300:pos-tag                INFO     ********************
2023-06-05 00:15:42.354 301:pos-tag                INFO     Best f1:0.0013
2023-06-05 00:15:42.354 302:pos-tag                INFO     ********************
