2023-06-05 14:47:59.510 676:pos-tag                DEBUG  main message
2023-06-05 14:47:59.510 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 14:48:00.285 702:pos-tag                INFO   Load Dataset
2023-06-05 14:48:00.287 706:pos-tag                INFO   Num of Class 233
2023-06-05 14:48:04.631 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 14:48:04.632 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 14:48:07.360 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 14:48:07.361 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=12, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/4/layer_12', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 14:48:07.363 185:pos-tag                INFO   save steps 2
2023-06-05 14:48:09.580 224:pos-tag                INFO   ***** Running training *****
2023-06-05 14:48:09.581 225:pos-tag                INFO     Num examples = 880
2023-06-05 14:48:09.581 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 14:48:09.581 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 14:48:09.581 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 14:48:09.581 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 14:48:09.582 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 14:48:11.245 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:11.246 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:11.246 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:14.247 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:14.247 408:pos-tag                INFO     eval_acc = 0.0004
2023-06-05 14:48:14.247 408:pos-tag                INFO     eval_f1 = 0.0002
2023-06-05 14:48:14.248 408:pos-tag                INFO     eval_mcc = -0.0025
2023-06-05 14:48:14.248 408:pos-tag                INFO     eval_precision = 0.0009
2023-06-05 14:48:14.248 408:pos-tag                INFO     eval_recall = 0.0002
2023-06-05 14:48:14.248 300:pos-tag                INFO     ********************
2023-06-05 14:48:14.248 301:pos-tag                INFO     Best f1:0.0002
2023-06-05 14:48:14.249 302:pos-tag                INFO     ********************
2023-06-05 14:48:15.767 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:16.351 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:16.351 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:16.351 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:18.828 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:18.828 408:pos-tag                INFO     eval_acc = 0.001
2023-06-05 14:48:18.828 408:pos-tag                INFO     eval_f1 = 0.0003
2023-06-05 14:48:18.828 408:pos-tag                INFO     eval_mcc = -0.0046
2023-06-05 14:48:18.829 408:pos-tag                INFO     eval_precision = 0.0014
2023-06-05 14:48:18.829 408:pos-tag                INFO     eval_recall = 0.0003
2023-06-05 14:48:18.829 300:pos-tag                INFO     ********************
2023-06-05 14:48:18.829 301:pos-tag                INFO     Best f1:0.0003
2023-06-05 14:48:18.829 302:pos-tag                INFO     ********************
2023-06-05 14:48:20.406 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:20.984 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:20.985 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:20.985 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:23.380 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:23.380 408:pos-tag                INFO     eval_acc = 0.0049
2023-06-05 14:48:23.381 408:pos-tag                INFO     eval_f1 = 0.0007
2023-06-05 14:48:23.381 408:pos-tag                INFO     eval_mcc = -0.0084
2023-06-05 14:48:23.381 408:pos-tag                INFO     eval_precision = 0.0038
2023-06-05 14:48:23.381 408:pos-tag                INFO     eval_recall = 0.001
2023-06-05 14:48:23.381 300:pos-tag                INFO     ********************
2023-06-05 14:48:23.381 301:pos-tag                INFO     Best f1:0.0007
2023-06-05 14:48:23.382 302:pos-tag                INFO     ********************
2023-06-05 14:48:24.961 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:25.539 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:25.540 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:25.540 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:27.920 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:27.921 408:pos-tag                INFO     eval_acc = 0.023
2023-06-05 14:48:27.921 408:pos-tag                INFO     eval_f1 = 0.0026
2023-06-05 14:48:27.921 408:pos-tag                INFO     eval_mcc = -0.0039
2023-06-05 14:48:27.921 408:pos-tag                INFO     eval_precision = 0.0126
2023-06-05 14:48:27.922 408:pos-tag                INFO     eval_recall = 0.0045
2023-06-05 14:48:27.922 300:pos-tag                INFO     ********************
2023-06-05 14:48:27.922 301:pos-tag                INFO     Best f1:0.0026
2023-06-05 14:48:27.922 302:pos-tag                INFO     ********************
2023-06-05 14:48:29.525 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:30.094 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:30.094 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:30.094 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:32.506 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:32.506 408:pos-tag                INFO     eval_acc = 0.0418
2023-06-05 14:48:32.506 408:pos-tag                INFO     eval_f1 = 0.0056
2023-06-05 14:48:32.506 408:pos-tag                INFO     eval_mcc = 0.0076
2023-06-05 14:48:32.507 408:pos-tag                INFO     eval_precision = 0.0123
2023-06-05 14:48:32.507 408:pos-tag                INFO     eval_recall = 0.0102
2023-06-05 14:48:32.507 300:pos-tag                INFO     ********************
2023-06-05 14:48:32.507 301:pos-tag                INFO     Best f1:0.0056
2023-06-05 14:48:32.507 302:pos-tag                INFO     ********************
2023-06-05 14:48:34.080 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:34.080 322:pos-tag                INFO     ********************
2023-06-05 14:48:34.081 323:pos-tag                INFO     Best MCC:0.0076
2023-06-05 14:48:34.081 324:pos-tag                INFO     ********************
2023-06-05 14:48:35.551 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:48:36.115 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:36.115 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:36.115 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:38.506 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:38.506 408:pos-tag                INFO     eval_acc = 0.0635
2023-06-05 14:48:38.506 408:pos-tag                INFO     eval_f1 = 0.0114
2023-06-05 14:48:38.506 408:pos-tag                INFO     eval_mcc = 0.0269
2023-06-05 14:48:38.507 408:pos-tag                INFO     eval_precision = 0.0175
2023-06-05 14:48:38.507 408:pos-tag                INFO     eval_recall = 0.0178
2023-06-05 14:48:38.507 300:pos-tag                INFO     ********************
2023-06-05 14:48:38.507 301:pos-tag                INFO     Best f1:0.0114
2023-06-05 14:48:38.507 302:pos-tag                INFO     ********************
2023-06-05 14:48:40.004 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:48:40.017 322:pos-tag                INFO     ********************
2023-06-05 14:48:40.017 323:pos-tag                INFO     Best MCC:0.0269
2023-06-05 14:48:40.018 324:pos-tag                INFO     ********************
2023-06-05 14:48:41.518 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:48:42.082 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:48:42.082 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:48:42.082 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:48:44.495 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:48:44.496 408:pos-tag                INFO     eval_acc = 0.0924
2023-06-05 14:48:44.496 408:pos-tag                INFO     eval_f1 = 0.0177
2023-06-05 14:48:44.496 408:pos-tag                INFO     eval_mcc = 0.051
