2023-05-22 15:24:19.623 669:pos-tag                DEBUG  main message
2023-05-22 15:24:19.624 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-22 15:24:20.309 690:pos-tag                INFO   Load Dataset
2023-05-22 15:24:20.309 694:pos-tag                INFO   Num of Class 229
2023-05-22 15:24:23.222 714:pos-tag                INFO   Finishing loading Dataset
2023-05-22 15:24:23.222 718:pos-tag                INFO   Random Initialize the encoder
2023-05-22 15:24:24.549 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-22 15:24:24.549 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=7, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/1/layer_7', posratio=0.5, seed=505, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-22 15:24:24.549 178:pos-tag                INFO   save steps 3
2023-05-22 15:24:25.609 217:pos-tag                INFO   ***** Running training *****
2023-05-22 15:24:25.609 218:pos-tag                INFO     Num examples = 1200
2023-05-22 15:24:25.610 219:pos-tag                INFO     Num Epochs = 5
2023-05-22 15:24:25.610 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-22 15:24:25.610 224:pos-tag                INFO     Total train batch size = 32
2023-05-22 15:24:25.610 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-22 15:24:25.610 231:pos-tag                INFO     Total optimization steps = 190
2023-05-22 15:24:27.203 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-22 15:24:27.203 352:pos-tag                INFO     Num examples = 400
2023-05-22 15:24:27.203 353:pos-tag                INFO     Batch size = 32
2023-05-22 15:24:32.358 399:pos-tag                INFO   ***** Eval results *****
2023-05-22 15:24:32.359 401:pos-tag                INFO     eval_acc = 0.0032
2023-05-22 15:24:32.369 401:pos-tag                INFO     eval_f1 = 0.001
2023-05-22 15:24:32.369 401:pos-tag                INFO     eval_mcc = -0.0012
2023-05-22 15:24:32.370 401:pos-tag                INFO     eval_precision = 0.0044
2023-05-22 15:24:32.370 401:pos-tag                INFO     eval_recall = 0.0025
2023-05-22 15:24:32.370 293:pos-tag                INFO     ********************
2023-05-22 15:24:32.370 294:pos-tag                INFO     Best f1:0.001
2023-05-22 15:24:32.371 295:pos-tag                INFO     ********************
2023-05-22 15:24:33.069 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_7/checkpoint-best-f1/model.bin
2023-05-22 15:24:34.274 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-22 15:24:34.274 352:pos-tag                INFO     Num examples = 400
2023-05-22 15:24:34.274 353:pos-tag                INFO     Batch size = 32
2023-05-22 15:24:38.998 399:pos-tag                INFO   ***** Eval results *****
2023-05-22 15:24:38.998 401:pos-tag                INFO     eval_acc = 0.0134
2023-05-22 15:24:38.998 401:pos-tag                INFO     eval_f1 = 0.0024
2023-05-22 15:24:38.998 401:pos-tag                INFO     eval_mcc = 0.0009
2023-05-22 15:24:38.998 401:pos-tag                INFO     eval_precision = 0.0075
2023-05-22 15:24:38.998 401:pos-tag                INFO     eval_recall = 0.0035
2023-05-22 15:24:38.998 293:pos-tag                INFO     ********************
2023-05-22 15:24:38.998 294:pos-tag                INFO     Best f1:0.0024
2023-05-22 15:24:38.999 295:pos-tag                INFO     ********************
2023-05-22 15:24:39.972 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_7/checkpoint-best-f1/model.bin
2023-05-22 15:24:39.972 315:pos-tag                INFO     ********************
2023-05-22 15:24:39.973 316:pos-tag                INFO     Best MCC:0.0009
2023-05-22 15:24:39.973 317:pos-tag                INFO     ********************
2023-05-22 15:24:40.682 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_7/checkpoint-best-mcc/model.bin
2023-05-22 15:24:41.915 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-22 15:24:41.916 352:pos-tag                INFO     Num examples = 400
2023-05-22 15:24:41.916 353:pos-tag                INFO     Batch size = 32
2023-05-22 15:24:46.630 399:pos-tag                INFO   ***** Eval results *****
2023-05-22 15:24:46.630 401:pos-tag                INFO     eval_acc = 0.0488
2023-05-22 15:24:46.630 401:pos-tag                INFO     eval_f1 = 0.0065
2023-05-22 15:24:46.630 401:pos-tag                INFO     eval_mcc = 0.0146
2023-05-22 15:24:46.630 401:pos-tag                INFO     eval_precision = 0.0111
2023-05-22 15:24:46.630 401:pos-tag                INFO     eval_recall = 0.0077
2023-05-22 15:24:46.630 293:pos-tag                INFO     ********************
2023-05-22 15:24:46.630 294:pos-tag                INFO     Best f1:0.0065
2023-05-22 15:24:46.630 295:pos-tag                INFO     ********************
2023-05-22 15:24:47.594 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_7/checkpoint-best-f1/model.bin
2023-05-22 15:24:47.594 315:pos-tag                INFO     ********************
2023-05-22 15:24:47.595 316:pos-tag                INFO     Best MCC:0.0146
2023-05-22 15:24:47.595 317:pos-tag                INFO     ********************
2023-05-22 15:24:48.431 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_7/checkpoint-best-mcc/model.bin
2023-05-22 15:24:49.656 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-22 15:24:49.656 352:pos-tag                INFO     Num examples = 400
2023-05-22 15:24:49.656 353:pos-tag                INFO     Batch size = 32
2023-05-22 15:24:54.363 399:pos-tag                INFO   ***** Eval results *****
2023-05-22 15:24:54.363 401:pos-tag                INFO     eval_acc = 0.0785
2023-05-22 15:24:54.363 401:pos-tag                INFO     eval_f1 = 0.0107
2023-05-22 15:24:54.363 401:pos-tag                INFO     eval_mcc = 0.0353
2023-05-22 15:24:54.363 401:pos-tag                INFO     eval_precision = 0.0209
2023-05-22 15:24:54.364 401:pos-tag                INFO     eval_recall = 0.0135
