2023-06-05 13:41:13.611 676:pos-tag                DEBUG  main message
2023-06-05 13:41:13.611 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 13:41:14.442 702:pos-tag                INFO   Load Dataset
2023-06-05 13:41:14.444 706:pos-tag                INFO   Num of Class 233
2023-06-05 13:41:18.436 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 13:41:18.436 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 13:41:21.324 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 13:41:21.325 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/3/layer_1', posratio=0.5, seed=12, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 13:41:21.327 185:pos-tag                INFO   save steps 2
2023-06-05 13:41:23.740 224:pos-tag                INFO   ***** Running training *****
2023-06-05 13:41:23.740 225:pos-tag                INFO     Num examples = 880
2023-06-05 13:41:23.741 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 13:41:23.741 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 13:41:23.741 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 13:41:23.741 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 13:41:23.741 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 13:41:25.446 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:25.446 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:25.446 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:28.421 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:28.421 408:pos-tag                INFO     eval_acc = 0.0113
2023-06-05 13:41:28.422 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-05 13:41:28.422 408:pos-tag                INFO     eval_mcc = 0.006
2023-06-05 13:41:28.422 408:pos-tag                INFO     eval_precision = 0.0068
2023-06-05 13:41:28.422 408:pos-tag                INFO     eval_recall = 0.0016
2023-06-05 13:41:28.422 300:pos-tag                INFO     ********************
2023-06-05 13:41:28.422 301:pos-tag                INFO     Best f1:0.0011
2023-06-05 13:41:28.423 302:pos-tag                INFO     ********************
2023-06-05 13:41:29.897 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-f1/model.bin
2023-06-05 13:41:29.898 322:pos-tag                INFO     ********************
2023-06-05 13:41:29.898 323:pos-tag                INFO     Best MCC:0.006
2023-06-05 13:41:29.898 324:pos-tag                INFO     ********************
2023-06-05 13:41:31.351 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 13:41:31.915 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:31.915 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:31.915 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:34.351 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:34.351 408:pos-tag                INFO     eval_acc = 0.0227
2023-06-05 13:41:34.351 408:pos-tag                INFO     eval_f1 = 0.0018
2023-06-05 13:41:34.352 408:pos-tag                INFO     eval_mcc = 0.014
2023-06-05 13:41:34.352 408:pos-tag                INFO     eval_precision = 0.0071
2023-06-05 13:41:34.352 408:pos-tag                INFO     eval_recall = 0.002
2023-06-05 13:41:34.352 300:pos-tag                INFO     ********************
2023-06-05 13:41:34.352 301:pos-tag                INFO     Best f1:0.0018
2023-06-05 13:41:34.352 302:pos-tag                INFO     ********************
2023-06-05 13:41:35.934 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-f1/model.bin
2023-06-05 13:41:35.935 322:pos-tag                INFO     ********************
2023-06-05 13:41:35.935 323:pos-tag                INFO     Best MCC:0.014
2023-06-05 13:41:35.935 324:pos-tag                INFO     ********************
2023-06-05 13:41:37.505 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 13:41:38.103 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:38.103 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:38.103 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:40.580 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:40.581 408:pos-tag                INFO     eval_acc = 0.0377
2023-06-05 13:41:40.581 408:pos-tag                INFO     eval_f1 = 0.0028
2023-06-05 13:41:40.581 408:pos-tag                INFO     eval_mcc = 0.0201
2023-06-05 13:41:40.581 408:pos-tag                INFO     eval_precision = 0.0054
2023-06-05 13:41:40.581 408:pos-tag                INFO     eval_recall = 0.0027
2023-06-05 13:41:40.582 300:pos-tag                INFO     ********************
2023-06-05 13:41:40.582 301:pos-tag                INFO     Best f1:0.0028
2023-06-05 13:41:40.582 302:pos-tag                INFO     ********************
2023-06-05 13:41:42.157 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-f1/model.bin
2023-06-05 13:41:42.158 322:pos-tag                INFO     ********************
2023-06-05 13:41:42.158 323:pos-tag                INFO     Best MCC:0.0201
2023-06-05 13:41:42.158 324:pos-tag                INFO     ********************
2023-06-05 13:41:43.664 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 13:41:44.239 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:44.240 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:44.240 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:46.705 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:46.706 408:pos-tag                INFO     eval_acc = 0.0719
2023-06-05 13:41:46.706 408:pos-tag                INFO     eval_f1 = 0.0048
2023-06-05 13:41:46.706 408:pos-tag                INFO     eval_mcc = 0.0358
2023-06-05 13:41:46.706 408:pos-tag                INFO     eval_precision = 0.0071
2023-06-05 13:41:46.706 408:pos-tag                INFO     eval_recall = 0.0053
2023-06-05 13:41:46.707 300:pos-tag                INFO     ********************
2023-06-05 13:41:46.707 301:pos-tag                INFO     Best f1:0.0048
2023-06-05 13:41:46.707 302:pos-tag                INFO     ********************
2023-06-05 13:41:48.269 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-f1/model.bin
2023-06-05 13:41:48.270 322:pos-tag                INFO     ********************
2023-06-05 13:41:48.270 323:pos-tag                INFO     Best MCC:0.0358
2023-06-05 13:41:48.270 324:pos-tag                INFO     ********************
2023-06-05 13:41:49.813 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 13:41:50.391 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:50.391 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:50.392 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:52.842 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:52.843 408:pos-tag                INFO     eval_acc = 0.1175
2023-06-05 13:41:52.843 408:pos-tag                INFO     eval_f1 = 0.0099
2023-06-05 13:41:52.843 408:pos-tag                INFO     eval_mcc = 0.0623
2023-06-05 13:41:52.843 408:pos-tag                INFO     eval_precision = 0.0127
2023-06-05 13:41:52.843 408:pos-tag                INFO     eval_recall = 0.0122
2023-06-05 13:41:52.844 300:pos-tag                INFO     ********************
2023-06-05 13:41:52.844 301:pos-tag                INFO     Best f1:0.0099
2023-06-05 13:41:52.844 302:pos-tag                INFO     ********************
2023-06-05 13:41:54.429 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-f1/model.bin
2023-06-05 13:41:54.430 322:pos-tag                INFO     ********************
2023-06-05 13:41:54.430 323:pos-tag                INFO     Best MCC:0.0623
2023-06-05 13:41:54.430 324:pos-tag                INFO     ********************
2023-06-05 13:41:56.186 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 13:41:56.773 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:41:56.778 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:41:56.779 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:41:59.247 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:41:59.247 408:pos-tag                INFO     eval_acc = 0.1753
2023-06-05 13:41:59.247 408:pos-tag                INFO     eval_f1 = 0.021
2023-06-05 13:41:59.247 408:pos-tag                INFO     eval_mcc = 0.1141
2023-06-05 13:41:59.247 408:pos-tag                INFO     eval_precision = 0.026
2023-06-05 13:41:59.247 408:pos-tag                INFO     eval_recall = 0.029
2023-06-05 13:41:59.248 300:pos-tag                INFO     ********************
2023-06-05 13:41:59.248 301:pos-tag                INFO     Best f1:0.021
2023-06-05 13:41:59.248 302:pos-tag                INFO     ********************
