2023-06-05 14:14:48.630 676:pos-tag                DEBUG  main message
2023-06-05 14:14:48.630 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 14:14:49.417 702:pos-tag                INFO   Load Dataset
2023-06-05 14:14:49.419 706:pos-tag                INFO   Num of Class 233
2023-06-05 14:14:52.920 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 14:14:52.920 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 14:14:55.562 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 14:14:55.563 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/3/layer_0', posratio=0.5, seed=12, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 14:14:55.564 185:pos-tag                INFO   save steps 2
2023-06-05 14:14:57.726 224:pos-tag                INFO   ***** Running training *****
2023-06-05 14:14:57.727 225:pos-tag                INFO     Num examples = 880
2023-06-05 14:14:57.727 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 14:14:57.727 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 14:14:57.727 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 14:14:57.728 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 14:14:57.728 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 14:14:59.344 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:14:59.345 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:14:59.345 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:15:02.265 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:15:02.266 408:pos-tag                INFO     eval_acc = 0.0087
2023-06-05 14:15:02.266 408:pos-tag                INFO     eval_f1 = 0.0009
2023-06-05 14:15:02.266 408:pos-tag                INFO     eval_mcc = 0.0008
