2023-06-04 20:39:23.795 676:pos-tag                DEBUG  main message
2023-06-04 20:39:23.795 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 20:39:24.941 702:pos-tag                INFO   Load Dataset
2023-06-04 20:39:24.942 706:pos-tag                INFO   Num of Class 229
2023-06-04 20:39:30.941 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 20:39:30.942 743:pos-tag                INFO   Random Initialize the encoder
2023-06-04 20:39:33.343 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-04 20:39:33.344 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=6, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/1/layer_6', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-04 20:39:33.345 185:pos-tag                INFO   save steps 3
2023-06-04 20:39:35.602 224:pos-tag                INFO   ***** Running training *****
2023-06-04 20:39:35.602 225:pos-tag                INFO     Num examples = 1200
2023-06-04 20:39:35.603 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 20:39:35.603 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-04 20:39:35.603 231:pos-tag                INFO     Total train batch size = 32
2023-06-04 20:39:35.603 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 20:39:35.603 238:pos-tag                INFO     Total optimization steps = 190
2023-06-04 20:39:37.474 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:39:37.475 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:39:37.475 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:39:41.278 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:39:41.278 408:pos-tag                INFO     eval_acc = 0.0111
2023-06-04 20:39:41.278 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-04 20:39:41.278 408:pos-tag                INFO     eval_mcc = -0.0005
2023-06-04 20:39:41.278 408:pos-tag                INFO     eval_precision = 0.0036
2023-06-04 20:39:41.278 408:pos-tag                INFO     eval_recall = 0.0037
2023-06-04 20:39:41.279 300:pos-tag                INFO     ********************
2023-06-04 20:39:41.279 301:pos-tag                INFO     Best f1:0.0006
2023-06-04 20:39:41.279 302:pos-tag                INFO     ********************
2023-06-04 20:39:42.662 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:39:43.506 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:39:43.507 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:39:43.507 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:39:47.005 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:39:47.005 408:pos-tag                INFO     eval_acc = 0.0153
2023-06-04 20:39:47.006 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-04 20:39:47.006 408:pos-tag                INFO     eval_mcc = 0.0026
2023-06-04 20:39:47.006 408:pos-tag                INFO     eval_precision = 0.0049
2023-06-04 20:39:47.006 408:pos-tag                INFO     eval_recall = 0.0049
2023-06-04 20:39:47.006 300:pos-tag                INFO     ********************
2023-06-04 20:39:47.006 301:pos-tag                INFO     Best f1:0.0014
2023-06-04 20:39:47.006 302:pos-tag                INFO     ********************
2023-06-04 20:39:48.490 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:39:48.491 322:pos-tag                INFO     ********************
2023-06-04 20:39:48.491 323:pos-tag                INFO     Best MCC:0.0026
2023-06-04 20:39:48.491 324:pos-tag                INFO     ********************
2023-06-04 20:39:49.947 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-mcc/model.bin
2023-06-04 20:39:50.835 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:39:50.836 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:39:50.836 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:39:54.266 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:39:54.267 408:pos-tag                INFO     eval_acc = 0.0283
2023-06-04 20:39:54.267 408:pos-tag                INFO     eval_f1 = 0.0033
2023-06-04 20:39:54.267 408:pos-tag                INFO     eval_mcc = 0.0122
2023-06-04 20:39:54.267 408:pos-tag                INFO     eval_precision = 0.0065
2023-06-04 20:39:54.267 408:pos-tag                INFO     eval_recall = 0.0081
2023-06-04 20:39:54.267 300:pos-tag                INFO     ********************
2023-06-04 20:39:54.267 301:pos-tag                INFO     Best f1:0.0033
2023-06-04 20:39:54.268 302:pos-tag                INFO     ********************
2023-06-04 20:39:55.705 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:39:55.705 322:pos-tag                INFO     ********************
2023-06-04 20:39:55.705 323:pos-tag                INFO     Best MCC:0.0122
2023-06-04 20:39:55.705 324:pos-tag                INFO     ********************
2023-06-04 20:39:57.151 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-mcc/model.bin
2023-06-04 20:39:58.013 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:39:58.014 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:39:58.014 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:40:01.428 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:40:01.429 408:pos-tag                INFO     eval_acc = 0.0588
2023-06-04 20:40:01.429 408:pos-tag                INFO     eval_f1 = 0.0066
2023-06-04 20:40:01.429 408:pos-tag                INFO     eval_mcc = 0.0326
2023-06-04 20:40:01.429 408:pos-tag                INFO     eval_precision = 0.0085
2023-06-04 20:40:01.429 408:pos-tag                INFO     eval_recall = 0.0152
2023-06-04 20:40:01.430 300:pos-tag                INFO     ********************
2023-06-04 20:40:01.430 301:pos-tag                INFO     Best f1:0.0066
2023-06-04 20:40:01.430 302:pos-tag                INFO     ********************
2023-06-04 20:40:02.838 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:40:02.839 322:pos-tag                INFO     ********************
2023-06-04 20:40:02.839 323:pos-tag                INFO     Best MCC:0.0326
2023-06-04 20:40:02.839 324:pos-tag                INFO     ********************
2023-06-04 20:40:04.356 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-mcc/model.bin
2023-06-04 20:40:05.226 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:40:05.226 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:40:05.227 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:40:08.720 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:40:08.721 408:pos-tag                INFO     eval_acc = 0.1029
2023-06-04 20:40:08.721 408:pos-tag                INFO     eval_f1 = 0.0147
2023-06-04 20:40:08.721 408:pos-tag                INFO     eval_mcc = 0.0661
2023-06-04 20:40:08.721 408:pos-tag                INFO     eval_precision = 0.0189
2023-06-04 20:40:08.721 408:pos-tag                INFO     eval_recall = 0.0257
2023-06-04 20:40:08.721 300:pos-tag                INFO     ********************
2023-06-04 20:40:08.722 301:pos-tag                INFO     Best f1:0.0147
2023-06-04 20:40:08.722 302:pos-tag                INFO     ********************
2023-06-04 20:40:10.367 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:40:10.368 322:pos-tag                INFO     ********************
2023-06-04 20:40:10.368 323:pos-tag                INFO     Best MCC:0.0661
