2023-06-05 21:16:42.900 676:pos-tag                DEBUG  main message
2023-06-05 21:16:42.901 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 21:16:44.105 702:pos-tag                INFO   Load Dataset
2023-06-05 21:16:44.107 706:pos-tag                INFO   Num of Class 229
2023-06-05 21:16:51.475 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 21:16:51.477 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 21:16:54.241 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-05 21:16:54.242 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/4/layer_1', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 21:16:54.244 185:pos-tag                INFO   save steps 3
2023-06-05 21:16:56.337 224:pos-tag                INFO   ***** Running training *****
2023-06-05 21:16:56.337 225:pos-tag                INFO     Num examples = 1200
2023-06-05 21:16:56.338 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 21:16:56.338 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 21:16:56.338 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 21:16:56.338 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 21:16:56.338 238:pos-tag                INFO     Total optimization steps = 190
2023-06-05 21:16:58.236 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 21:16:58.237 359:pos-tag                INFO     Num examples = 400
2023-06-05 21:16:58.237 360:pos-tag                INFO     Batch size = 32
2023-06-05 21:17:02.202 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 21:17:02.202 408:pos-tag                INFO     eval_acc = 0.0056
2023-06-05 21:17:02.202 408:pos-tag                INFO     eval_f1 = 0.0019
2023-06-05 21:17:02.203 408:pos-tag                INFO     eval_mcc = 0.0029
2023-06-05 21:17:02.203 408:pos-tag                INFO     eval_precision = 0.0052
2023-06-05 21:17:02.203 408:pos-tag                INFO     eval_recall = 0.0022
2023-06-05 21:17:02.203 300:pos-tag                INFO     ********************
2023-06-05 21:17:02.203 301:pos-tag                INFO     Best f1:0.0019
2023-06-05 21:17:02.203 302:pos-tag                INFO     ********************
2023-06-05 21:17:03.876 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_1/checkpoint-best-f1/model.bin
2023-06-05 21:17:03.876 322:pos-tag                INFO     ********************
2023-06-05 21:17:03.876 323:pos-tag                INFO     Best MCC:0.0029
2023-06-05 21:17:03.877 324:pos-tag                INFO     ********************
2023-06-05 21:17:05.696 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 21:17:06.571 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 21:17:06.571 359:pos-tag                INFO     Num examples = 400
2023-06-05 21:17:06.571 360:pos-tag                INFO     Batch size = 32
2023-06-05 21:17:10.143 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 21:17:10.144 408:pos-tag                INFO     eval_acc = 0.0104
2023-06-05 21:17:10.144 408:pos-tag                INFO     eval_f1 = 0.002
2023-06-05 21:17:10.144 408:pos-tag                INFO     eval_mcc = 0.0036
2023-06-05 21:17:10.144 408:pos-tag                INFO     eval_precision = 0.0054
2023-06-05 21:17:10.144 408:pos-tag                INFO     eval_recall = 0.0029
2023-06-05 21:17:10.144 300:pos-tag                INFO     ********************
2023-06-05 21:17:10.145 301:pos-tag                INFO     Best f1:0.002
2023-06-05 21:17:10.145 302:pos-tag                INFO     ********************
2023-06-05 21:17:11.875 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_1/checkpoint-best-f1/model.bin
2023-06-05 21:17:11.876 322:pos-tag                INFO     ********************
2023-06-05 21:17:11.876 323:pos-tag                INFO     Best MCC:0.0036
2023-06-05 21:17:11.876 324:pos-tag                INFO     ********************
2023-06-05 21:17:13.719 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_1/checkpoint-best-mcc/model.bin
2023-06-05 21:17:14.595 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 21:17:14.595 359:pos-tag                INFO     Num examples = 400
2023-06-05 21:17:14.595 360:pos-tag                INFO     Batch size = 32
2023-06-05 21:17:18.102 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 21:17:18.102 408:pos-tag                INFO     eval_acc = 0.0279
2023-06-05 21:17:18.103 408:pos-tag                INFO     eval_f1 = 0.0031
2023-06-05 21:17:18.103 408:pos-tag                INFO     eval_mcc = 0.0074
2023-06-05 21:17:18.103 408:pos-tag                INFO     eval_precision = 0.0067
