2023-06-05 18:42:32.416 676:pos-tag                DEBUG  main message
2023-06-05 18:42:32.416 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 18:42:33.176 702:pos-tag                INFO   Load Dataset
2023-06-05 18:42:33.178 706:pos-tag                INFO   Num of Class 233
2023-06-05 18:42:36.610 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 18:42:36.611 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 18:42:39.441 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 18:42:39.442 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/4/layer_5', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 18:42:39.443 185:pos-tag                INFO   save steps 2
2023-06-05 18:42:41.841 224:pos-tag                INFO   ***** Running training *****
2023-06-05 18:42:41.841 225:pos-tag                INFO     Num examples = 880
2023-06-05 18:42:41.842 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 18:42:41.842 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 18:42:41.842 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 18:42:41.842 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 18:42:41.842 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 18:42:43.529 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:42:43.529 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:42:43.530 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:42:46.455 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:42:46.456 408:pos-tag                INFO     eval_acc = 0.0027
2023-06-05 18:42:46.456 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 18:42:46.456 408:pos-tag                INFO     eval_mcc = -0.0
2023-06-05 18:42:46.456 408:pos-tag                INFO     eval_precision = 0.0018
2023-06-05 18:42:46.456 408:pos-tag                INFO     eval_recall = 0.0008
2023-06-05 18:42:46.457 300:pos-tag                INFO     ********************
2023-06-05 18:42:46.457 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 18:42:46.457 302:pos-tag                INFO     ********************
2023-06-05 18:42:47.962 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:42:48.556 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:42:48.557 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:42:48.557 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:42:51.019 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:42:51.020 408:pos-tag                INFO     eval_acc = 0.0058
2023-06-05 18:42:51.020 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-05 18:42:51.020 408:pos-tag                INFO     eval_mcc = 0.0004
2023-06-05 18:42:51.020 408:pos-tag                INFO     eval_precision = 0.0024
2023-06-05 18:42:51.021 408:pos-tag                INFO     eval_recall = 0.0013
2023-06-05 18:42:51.021 300:pos-tag                INFO     ********************
2023-06-05 18:42:51.021 301:pos-tag                INFO     Best f1:0.001
2023-06-05 18:42:51.021 302:pos-tag                INFO     ********************
2023-06-05 18:42:52.564 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:42:52.566 322:pos-tag                INFO     ********************
2023-06-05 18:42:52.566 323:pos-tag                INFO     Best MCC:0.0004
2023-06-05 18:42:52.566 324:pos-tag                INFO     ********************
2023-06-05 18:42:54.204 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 18:42:54.785 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:42:54.785 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:42:54.785 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:42:57.661 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:42:57.666 408:pos-tag                INFO     eval_acc = 0.0222
2023-06-05 18:42:57.666 408:pos-tag                INFO     eval_f1 = 0.0028
2023-06-05 18:42:57.666 408:pos-tag                INFO     eval_mcc = 0.0082
2023-06-05 18:42:57.666 408:pos-tag                INFO     eval_precision = 0.0052
2023-06-05 18:42:57.667 408:pos-tag                INFO     eval_recall = 0.0029
2023-06-05 18:42:57.667 300:pos-tag                INFO     ********************
2023-06-05 18:42:57.667 301:pos-tag                INFO     Best f1:0.0028
2023-06-05 18:42:57.668 302:pos-tag                INFO     ********************
2023-06-05 18:42:59.326 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:42:59.326 322:pos-tag                INFO     ********************
2023-06-05 18:42:59.327 323:pos-tag                INFO     Best MCC:0.0082
2023-06-05 18:42:59.327 324:pos-tag                INFO     ********************
2023-06-05 18:43:01.064 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 18:43:01.632 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:43:01.633 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:43:01.633 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:43:04.136 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:43:04.136 408:pos-tag                INFO     eval_acc = 0.0514
2023-06-05 18:43:04.136 408:pos-tag                INFO     eval_f1 = 0.0044
2023-06-05 18:43:04.137 408:pos-tag                INFO     eval_mcc = 0.0185
2023-06-05 18:43:04.137 408:pos-tag                INFO     eval_precision = 0.0052
2023-06-05 18:43:04.137 408:pos-tag                INFO     eval_recall = 0.0061
2023-06-05 18:43:04.137 300:pos-tag                INFO     ********************
2023-06-05 18:43:04.137 301:pos-tag                INFO     Best f1:0.0044
2023-06-05 18:43:04.137 302:pos-tag                INFO     ********************
2023-06-05 18:43:05.655 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:43:05.656 322:pos-tag                INFO     ********************
2023-06-05 18:43:05.656 323:pos-tag                INFO     Best MCC:0.0185
2023-06-05 18:43:05.657 324:pos-tag                INFO     ********************
2023-06-05 18:43:07.715 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 18:43:08.310 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:43:08.311 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:43:08.311 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:43:10.782 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:43:10.783 408:pos-tag                INFO     eval_acc = 0.0991
2023-06-05 18:43:10.783 408:pos-tag                INFO     eval_f1 = 0.0084
2023-06-05 18:43:10.783 408:pos-tag                INFO     eval_mcc = 0.0487
2023-06-05 18:43:10.783 408:pos-tag                INFO     eval_precision = 0.0105
2023-06-05 18:43:10.783 408:pos-tag                INFO     eval_recall = 0.0149
2023-06-05 18:43:10.784 300:pos-tag                INFO     ********************
2023-06-05 18:43:10.784 301:pos-tag                INFO     Best f1:0.0084
2023-06-05 18:43:10.784 302:pos-tag                INFO     ********************
2023-06-05 18:43:12.373 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:43:12.373 322:pos-tag                INFO     ********************
2023-06-05 18:43:12.373 323:pos-tag                INFO     Best MCC:0.0487
2023-06-05 18:43:12.374 324:pos-tag                INFO     ********************
2023-06-05 18:43:13.979 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 18:43:14.556 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:43:14.557 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:43:14.557 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:43:17.015 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 18:43:17.016 408:pos-tag                INFO     eval_acc = 0.1274
2023-06-05 18:43:17.016 408:pos-tag                INFO     eval_f1 = 0.0172
2023-06-05 18:43:17.016 408:pos-tag                INFO     eval_mcc = 0.0717
2023-06-05 18:43:17.017 408:pos-tag                INFO     eval_precision = 0.0244
2023-06-05 18:43:17.017 408:pos-tag                INFO     eval_recall = 0.0288
2023-06-05 18:43:17.017 300:pos-tag                INFO     ********************
2023-06-05 18:43:17.017 301:pos-tag                INFO     Best f1:0.0172
2023-06-05 18:43:17.017 302:pos-tag                INFO     ********************
2023-06-05 18:43:18.638 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-f1/model.bin
2023-06-05 18:43:18.639 322:pos-tag                INFO     ********************
2023-06-05 18:43:18.639 323:pos-tag                INFO     Best MCC:0.0717
2023-06-05 18:43:18.639 324:pos-tag                INFO     ********************
2023-06-05 18:43:20.206 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 18:43:20.786 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 18:43:20.786 359:pos-tag                INFO     Num examples = 293
2023-06-05 18:43:20.787 360:pos-tag                INFO     Batch size = 32
2023-06-05 18:43:23.237 406:pos-tag                INFO   ***** Eval results *****
