2023-06-04 23:09:10.094 676:pos-tag                DEBUG  main message
2023-06-04 23:09:10.094 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 23:09:10.826 702:pos-tag                INFO   Load Dataset
2023-06-04 23:09:10.828 706:pos-tag                INFO   Num of Class 233
2023-06-04 23:09:14.688 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 23:09:14.689 743:pos-tag                INFO   Random Initialize the encoder
2023-06-04 23:09:17.509 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 23:09:17.509 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/1/layer_1', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-04 23:09:17.510 185:pos-tag                INFO   save steps 2
2023-06-04 23:09:19.700 224:pos-tag                INFO   ***** Running training *****
2023-06-04 23:09:19.700 225:pos-tag                INFO     Num examples = 880
2023-06-04 23:09:19.701 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 23:09:19.701 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-04 23:09:19.701 231:pos-tag                INFO     Total train batch size = 32
2023-06-04 23:09:19.701 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 23:09:19.701 238:pos-tag                INFO     Total optimization steps = 140
2023-06-04 23:09:21.359 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:09:21.360 359:pos-tag                INFO     Num examples = 293
2023-06-04 23:09:21.360 360:pos-tag                INFO     Batch size = 32
2023-06-04 23:09:24.503 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 23:09:24.503 408:pos-tag                INFO     eval_acc = 0.0083
2023-06-04 23:09:24.503 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-04 23:09:24.504 408:pos-tag                INFO     eval_mcc = 0.003
