2023-05-23 06:07:30.572 669:pos-tag                DEBUG  main message
2023-05-23 06:07:30.573 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-23 06:07:31.247 690:pos-tag                INFO   Load Dataset
2023-05-23 06:07:31.248 694:pos-tag                INFO   Num of Class 229
2023-05-23 06:07:34.148 714:pos-tag                INFO   Finishing loading Dataset
2023-05-23 06:07:34.149 718:pos-tag                INFO   Random Initialize the encoder
2023-05-23 06:07:35.471 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-23 06:07:35.471 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=11, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/3/layer_11', posratio=0.5, seed=808, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-23 06:07:35.472 178:pos-tag                INFO   save steps 3
2023-05-23 06:07:36.541 217:pos-tag                INFO   ***** Running training *****
2023-05-23 06:07:36.541 218:pos-tag                INFO     Num examples = 1200
2023-05-23 06:07:36.541 219:pos-tag                INFO     Num Epochs = 5
2023-05-23 06:07:36.541 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-23 06:07:36.541 224:pos-tag                INFO     Total train batch size = 32
2023-05-23 06:07:36.542 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-23 06:07:36.542 231:pos-tag                INFO     Total optimization steps = 190
2023-05-23 06:07:38.121 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 06:07:38.121 352:pos-tag                INFO     Num examples = 400
2023-05-23 06:07:38.121 353:pos-tag                INFO     Batch size = 32
2023-05-23 06:07:43.287 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 06:07:43.287 401:pos-tag                INFO     eval_acc = 0.0609
2023-05-23 06:07:43.287 401:pos-tag                INFO     eval_f1 = 0.002
2023-05-23 06:07:43.287 401:pos-tag                INFO     eval_mcc = 0.0251
2023-05-23 06:07:43.287 401:pos-tag                INFO     eval_precision = 0.0018
2023-05-23 06:07:43.287 401:pos-tag                INFO     eval_recall = 0.0026
2023-05-23 06:07:43.287 293:pos-tag                INFO     ********************
2023-05-23 06:07:43.287 294:pos-tag                INFO     Best f1:0.002
2023-05-23 06:07:43.287 295:pos-tag                INFO     ********************
2023-05-23 06:07:43.982 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-05-23 06:07:43.982 315:pos-tag                INFO     ********************
2023-05-23 06:07:43.982 316:pos-tag                INFO     Best MCC:0.0251
2023-05-23 06:07:43.982 317:pos-tag                INFO     ********************
2023-05-23 06:07:44.667 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-mcc/model.bin
2023-05-23 06:07:45.902 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 06:07:45.902 352:pos-tag                INFO     Num examples = 400
2023-05-23 06:07:45.903 353:pos-tag                INFO     Batch size = 32
2023-05-23 06:07:50.606 399:pos-tag                INFO   ***** Eval results *****
