2023-06-05 08:20:17.998 676:pos-tag                DEBUG  main message
2023-06-05 08:20:17.999 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 08:20:18.738 702:pos-tag                INFO   Load Dataset
2023-06-05 08:20:18.740 706:pos-tag                INFO   Num of Class 229
2023-06-05 08:20:25.336 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 08:20:25.337 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 08:20:28.899 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-05 08:20:28.900 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=11, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/3/layer_11', posratio=0.5, seed=12, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 08:20:28.901 185:pos-tag                INFO   save steps 3
2023-06-05 08:20:31.164 224:pos-tag                INFO   ***** Running training *****
2023-06-05 08:20:31.164 225:pos-tag                INFO     Num examples = 1200
2023-06-05 08:20:31.165 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 08:20:31.165 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 08:20:31.165 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 08:20:31.165 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 08:20:31.165 238:pos-tag                INFO     Total optimization steps = 190
2023-06-05 08:20:33.019 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:20:33.020 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:20:33.020 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:20:37.014 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:20:37.015 408:pos-tag                INFO     eval_acc = 0.0021
2023-06-05 08:20:37.015 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 08:20:37.015 408:pos-tag                INFO     eval_mcc = -0.0016
2023-06-05 08:20:37.016 408:pos-tag                INFO     eval_precision = 0.0042
2023-06-05 08:20:37.016 408:pos-tag                INFO     eval_recall = 0.0017
2023-06-05 08:20:37.016 300:pos-tag                INFO     ********************
2023-06-05 08:20:37.016 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 08:20:37.016 302:pos-tag                INFO     ********************
2023-06-05 08:20:38.457 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-06-05 08:20:39.289 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:20:39.289 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:20:39.290 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:20:42.805 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:20:42.805 408:pos-tag                INFO     eval_acc = 0.0087
2023-06-05 08:20:42.805 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-05 08:20:42.806 408:pos-tag                INFO     eval_mcc = -0.0021
2023-06-05 08:20:42.806 408:pos-tag                INFO     eval_precision = 0.0067
2023-06-05 08:20:42.806 408:pos-tag                INFO     eval_recall = 0.0023
2023-06-05 08:20:42.806 300:pos-tag                INFO     ********************
2023-06-05 08:20:42.806 301:pos-tag                INFO     Best f1:0.0013
2023-06-05 08:20:42.806 302:pos-tag                INFO     ********************
2023-06-05 08:20:44.398 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-06-05 08:20:45.282 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:20:45.283 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:20:45.283 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:20:48.875 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:20:48.876 408:pos-tag                INFO     eval_acc = 0.0372
2023-06-05 08:20:48.876 408:pos-tag                INFO     eval_f1 = 0.0038
2023-06-05 08:20:48.876 408:pos-tag                INFO     eval_mcc = 0.008
2023-06-05 08:20:48.876 408:pos-tag                INFO     eval_precision = 0.0117
2023-06-05 08:20:48.876 408:pos-tag                INFO     eval_recall = 0.007
2023-06-05 08:20:48.876 300:pos-tag                INFO     ********************
2023-06-05 08:20:48.877 301:pos-tag                INFO     Best f1:0.0038
2023-06-05 08:20:48.877 302:pos-tag                INFO     ********************
2023-06-05 08:20:50.494 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-06-05 08:20:50.494 322:pos-tag                INFO     ********************
2023-06-05 08:20:50.495 323:pos-tag                INFO     Best MCC:0.008
2023-06-05 08:20:50.495 324:pos-tag                INFO     ********************
2023-06-05 08:20:51.960 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-mcc/model.bin
2023-06-05 08:20:52.840 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:20:52.840 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:20:52.840 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:20:56.350 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:20:56.350 408:pos-tag                INFO     eval_acc = 0.063
2023-06-05 08:20:56.350 408:pos-tag                INFO     eval_f1 = 0.0074
2023-06-05 08:20:56.350 408:pos-tag                INFO     eval_mcc = 0.0221
2023-06-05 08:20:56.351 408:pos-tag                INFO     eval_precision = 0.0126
2023-06-05 08:20:56.351 408:pos-tag                INFO     eval_recall = 0.0126
2023-06-05 08:20:56.351 300:pos-tag                INFO     ********************
2023-06-05 08:20:56.351 301:pos-tag                INFO     Best f1:0.0074
2023-06-05 08:20:56.351 302:pos-tag                INFO     ********************
2023-06-05 08:20:57.800 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-06-05 08:20:57.801 322:pos-tag                INFO     ********************
2023-06-05 08:20:57.801 323:pos-tag                INFO     Best MCC:0.0221
2023-06-05 08:20:57.801 324:pos-tag                INFO     ********************
2023-06-05 08:20:59.287 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-mcc/model.bin
2023-06-05 08:21:00.140 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:21:00.141 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:21:00.141 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:21:03.617 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:21:03.618 408:pos-tag                INFO     eval_acc = 0.1
2023-06-05 08:21:03.618 408:pos-tag                INFO     eval_f1 = 0.0121
2023-06-05 08:21:03.618 408:pos-tag                INFO     eval_mcc = 0.0516
2023-06-05 08:21:03.618 408:pos-tag                INFO     eval_precision = 0.0151
2023-06-05 08:21:03.618 408:pos-tag                INFO     eval_recall = 0.0172
2023-06-05 08:21:03.618 300:pos-tag                INFO     ********************
2023-06-05 08:21:03.618 301:pos-tag                INFO     Best f1:0.0121
2023-06-05 08:21:03.619 302:pos-tag                INFO     ********************
2023-06-05 08:21:05.141 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-f1/model.bin
2023-06-05 08:21:05.141 322:pos-tag                INFO     ********************
2023-06-05 08:21:05.142 323:pos-tag                INFO     Best MCC:0.0516
2023-06-05 08:21:05.142 324:pos-tag                INFO     ********************
2023-06-05 08:21:06.688 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_11/checkpoint-best-mcc/model.bin
2023-06-05 08:21:07.533 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 08:21:07.533 359:pos-tag                INFO     Num examples = 400
2023-06-05 08:21:07.533 360:pos-tag                INFO     Batch size = 32
2023-06-05 08:21:10.984 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 08:21:10.985 408:pos-tag                INFO     eval_acc = 0.1336
2023-06-05 08:21:10.985 408:pos-tag                INFO     eval_f1 = 0.0159
2023-06-05 08:21:10.985 408:pos-tag                INFO     eval_mcc = 0.0775
2023-06-05 08:21:10.985 408:pos-tag                INFO     eval_precision = 0.0238
