2023-05-23 09:31:53.855 669:pos-tag                DEBUG  main message
2023-05-23 09:31:53.855 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-23 09:31:54.534 690:pos-tag                INFO   Load Dataset
2023-05-23 09:31:54.534 694:pos-tag                INFO   Num of Class 229
2023-05-23 09:31:57.444 714:pos-tag                INFO   Finishing loading Dataset
2023-05-23 09:31:57.445 718:pos-tag                INFO   Random Initialize the encoder
2023-05-23 09:31:58.770 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-23 09:31:58.770 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=6, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/3/layer_6', posratio=0.5, seed=808, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-23 09:31:58.771 178:pos-tag                INFO   save steps 3
2023-05-23 09:31:59.837 217:pos-tag                INFO   ***** Running training *****
2023-05-23 09:31:59.837 218:pos-tag                INFO     Num examples = 1200
2023-05-23 09:31:59.837 219:pos-tag                INFO     Num Epochs = 5
2023-05-23 09:31:59.837 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-23 09:31:59.837 224:pos-tag                INFO     Total train batch size = 32
2023-05-23 09:31:59.837 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-23 09:31:59.837 231:pos-tag                INFO     Total optimization steps = 190
2023-05-23 09:32:01.421 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:01.421 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:01.421 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:06.598 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:06.598 401:pos-tag                INFO     eval_acc = 0.0189
2023-05-23 09:32:06.598 401:pos-tag                INFO     eval_f1 = 0.0016
2023-05-23 09:32:06.598 401:pos-tag                INFO     eval_mcc = 0.0135
2023-05-23 09:32:06.598 401:pos-tag                INFO     eval_precision = 0.0046
2023-05-23 09:32:06.598 401:pos-tag                INFO     eval_recall = 0.0027
2023-05-23 09:32:06.598 293:pos-tag                INFO     ********************
2023-05-23 09:32:06.598 294:pos-tag                INFO     Best f1:0.0016
2023-05-23 09:32:06.599 295:pos-tag                INFO     ********************
2023-05-23 09:32:07.299 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:07.300 315:pos-tag                INFO     ********************
2023-05-23 09:32:07.300 316:pos-tag                INFO     Best MCC:0.0135
2023-05-23 09:32:07.300 317:pos-tag                INFO     ********************
2023-05-23 09:32:07.992 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-mcc/model.bin
2023-05-23 09:32:09.222 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:09.222 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:09.222 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:13.938 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:13.938 401:pos-tag                INFO     eval_acc = 0.0379
2023-05-23 09:32:13.938 401:pos-tag                INFO     eval_f1 = 0.0029
2023-05-23 09:32:13.938 401:pos-tag                INFO     eval_mcc = 0.0244
2023-05-23 09:32:13.938 401:pos-tag                INFO     eval_precision = 0.0095
2023-05-23 09:32:13.938 401:pos-tag                INFO     eval_recall = 0.0044
2023-05-23 09:32:13.938 293:pos-tag                INFO     ********************
2023-05-23 09:32:13.938 294:pos-tag                INFO     Best f1:0.0029
2023-05-23 09:32:13.938 295:pos-tag                INFO     ********************
2023-05-23 09:32:14.915 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:14.916 315:pos-tag                INFO     ********************
2023-05-23 09:32:14.916 316:pos-tag                INFO     Best MCC:0.0244
2023-05-23 09:32:14.917 317:pos-tag                INFO     ********************
2023-05-23 09:32:15.923 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-mcc/model.bin
2023-05-23 09:32:17.161 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:17.162 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:17.162 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:21.870 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:21.870 401:pos-tag                INFO     eval_acc = 0.0713
2023-05-23 09:32:21.870 401:pos-tag                INFO     eval_f1 = 0.0053
2023-05-23 09:32:21.870 401:pos-tag                INFO     eval_mcc = 0.0363
2023-05-23 09:32:21.870 401:pos-tag                INFO     eval_precision = 0.0102
2023-05-23 09:32:21.871 401:pos-tag                INFO     eval_recall = 0.0076
2023-05-23 09:32:21.871 293:pos-tag                INFO     ********************
2023-05-23 09:32:21.871 294:pos-tag                INFO     Best f1:0.0053
2023-05-23 09:32:21.871 295:pos-tag                INFO     ********************
2023-05-23 09:32:23.249 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:23.250 315:pos-tag                INFO     ********************
2023-05-23 09:32:23.250 316:pos-tag                INFO     Best MCC:0.0363
2023-05-23 09:32:23.250 317:pos-tag                INFO     ********************
2023-05-23 09:32:24.475 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-mcc/model.bin
2023-05-23 09:32:25.697 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:25.697 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:25.697 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:30.395 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:30.395 401:pos-tag                INFO     eval_acc = 0.0995
2023-05-23 09:32:30.395 401:pos-tag                INFO     eval_f1 = 0.0084
2023-05-23 09:32:30.395 401:pos-tag                INFO     eval_mcc = 0.0515
2023-05-23 09:32:30.395 401:pos-tag                INFO     eval_precision = 0.0141
2023-05-23 09:32:30.395 401:pos-tag                INFO     eval_recall = 0.014
2023-05-23 09:32:30.395 293:pos-tag                INFO     ********************
2023-05-23 09:32:30.395 294:pos-tag                INFO     Best f1:0.0084
2023-05-23 09:32:30.395 295:pos-tag                INFO     ********************
2023-05-23 09:32:31.675 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:31.675 315:pos-tag                INFO     ********************
2023-05-23 09:32:31.675 316:pos-tag                INFO     Best MCC:0.0515
2023-05-23 09:32:31.675 317:pos-tag                INFO     ********************
2023-05-23 09:32:32.876 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-mcc/model.bin
2023-05-23 09:32:34.107 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:34.107 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:34.107 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:38.808 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:38.808 401:pos-tag                INFO     eval_acc = 0.133
2023-05-23 09:32:38.808 401:pos-tag                INFO     eval_f1 = 0.0142
2023-05-23 09:32:38.808 401:pos-tag                INFO     eval_mcc = 0.0765
2023-05-23 09:32:38.808 401:pos-tag                INFO     eval_precision = 0.0219
2023-05-23 09:32:38.809 401:pos-tag                INFO     eval_recall = 0.0212
2023-05-23 09:32:38.809 293:pos-tag                INFO     ********************
2023-05-23 09:32:38.809 294:pos-tag                INFO     Best f1:0.0142
2023-05-23 09:32:38.809 295:pos-tag                INFO     ********************
2023-05-23 09:32:40.174 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:40.174 315:pos-tag                INFO     ********************
2023-05-23 09:32:40.174 316:pos-tag                INFO     Best MCC:0.0765
2023-05-23 09:32:40.175 317:pos-tag                INFO     ********************
2023-05-23 09:32:41.481 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-mcc/model.bin
2023-05-23 09:32:42.703 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 09:32:42.703 352:pos-tag                INFO     Num examples = 400
2023-05-23 09:32:42.703 353:pos-tag                INFO     Batch size = 32
2023-05-23 09:32:47.405 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 09:32:47.405 401:pos-tag                INFO     eval_acc = 0.1867
2023-05-23 09:32:47.405 401:pos-tag                INFO     eval_f1 = 0.0214
2023-05-23 09:32:47.405 401:pos-tag                INFO     eval_mcc = 0.1183
2023-05-23 09:32:47.405 401:pos-tag                INFO     eval_precision = 0.0253
2023-05-23 09:32:47.405 401:pos-tag                INFO     eval_recall = 0.0276
2023-05-23 09:32:47.406 293:pos-tag                INFO     ********************
2023-05-23 09:32:47.406 294:pos-tag                INFO     Best f1:0.0214
2023-05-23 09:32:47.406 295:pos-tag                INFO     ********************
2023-05-23 09:32:48.704 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_6/checkpoint-best-f1/model.bin
2023-05-23 09:32:48.704 315:pos-tag                INFO     ********************
2023-05-23 09:32:48.704 316:pos-tag                INFO     Best MCC:0.1183
2023-05-23 09:32:48.704 317:pos-tag                INFO     ********************
