2023-05-23 13:30:36.625 669:pos-tag                DEBUG  main message
2023-05-23 13:30:36.625 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-23 13:30:37.326 690:pos-tag                INFO   Load Dataset
2023-05-23 13:30:37.327 694:pos-tag                INFO   Num of Class 229
2023-05-23 13:30:40.211 714:pos-tag                INFO   Finishing loading Dataset
2023-05-23 13:30:40.211 718:pos-tag                INFO   Random Initialize the encoder
2023-05-23 13:30:41.556 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-23 13:30:41.556 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/3/layer_0', posratio=0.5, seed=808, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-23 13:30:41.557 178:pos-tag                INFO   save steps 3
2023-05-23 13:30:42.633 217:pos-tag                INFO   ***** Running training *****
2023-05-23 13:30:42.634 218:pos-tag                INFO     Num examples = 1200
2023-05-23 13:30:42.634 219:pos-tag                INFO     Num Epochs = 5
2023-05-23 13:30:42.634 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-23 13:30:42.634 224:pos-tag                INFO     Total train batch size = 32
2023-05-23 13:30:42.634 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-23 13:30:42.634 231:pos-tag                INFO     Total optimization steps = 190
2023-05-23 13:30:44.249 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:30:44.249 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:30:44.249 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:30:49.448 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:30:49.448 401:pos-tag                INFO     eval_acc = 0.0119
2023-05-23 13:30:49.448 401:pos-tag                INFO     eval_f1 = 0.0013
2023-05-23 13:30:49.448 401:pos-tag                INFO     eval_mcc = 0.0074
2023-05-23 13:30:49.448 401:pos-tag                INFO     eval_precision = 0.0066
2023-05-23 13:30:49.449 401:pos-tag                INFO     eval_recall = 0.0043
2023-05-23 13:30:49.449 293:pos-tag                INFO     ********************
2023-05-23 13:30:49.449 294:pos-tag                INFO     Best f1:0.0013
2023-05-23 13:30:49.449 295:pos-tag                INFO     ********************
2023-05-23 13:30:50.157 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:30:50.157 315:pos-tag                INFO     ********************
2023-05-23 13:30:50.157 316:pos-tag                INFO     Best MCC:0.0074
2023-05-23 13:30:50.157 317:pos-tag                INFO     ********************
2023-05-23 13:30:50.851 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:30:52.081 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:30:52.081 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:30:52.081 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:30:56.823 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:30:56.823 401:pos-tag                INFO     eval_acc = 0.0253
2023-05-23 13:30:56.824 401:pos-tag                INFO     eval_f1 = 0.0022
2023-05-23 13:30:56.824 401:pos-tag                INFO     eval_mcc = 0.0148
2023-05-23 13:30:56.824 401:pos-tag                INFO     eval_precision = 0.0103
2023-05-23 13:30:56.824 401:pos-tag                INFO     eval_recall = 0.0036
2023-05-23 13:30:56.824 293:pos-tag                INFO     ********************
2023-05-23 13:30:56.824 294:pos-tag                INFO     Best f1:0.0022
2023-05-23 13:30:56.824 295:pos-tag                INFO     ********************
2023-05-23 13:30:58.084 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:30:58.085 315:pos-tag                INFO     ********************
2023-05-23 13:30:58.085 316:pos-tag                INFO     Best MCC:0.0148
2023-05-23 13:30:58.085 317:pos-tag                INFO     ********************
2023-05-23 13:30:59.438 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:00.661 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:00.661 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:00.661 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:05.395 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:05.395 401:pos-tag                INFO     eval_acc = 0.0607
2023-05-23 13:31:05.395 401:pos-tag                INFO     eval_f1 = 0.0043
2023-05-23 13:31:05.395 401:pos-tag                INFO     eval_mcc = 0.029
2023-05-23 13:31:05.395 401:pos-tag                INFO     eval_precision = 0.0127
2023-05-23 13:31:05.395 401:pos-tag                INFO     eval_recall = 0.0049
2023-05-23 13:31:05.395 293:pos-tag                INFO     ********************
2023-05-23 13:31:05.395 294:pos-tag                INFO     Best f1:0.0043
2023-05-23 13:31:05.395 295:pos-tag                INFO     ********************
2023-05-23 13:31:06.767 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:06.767 315:pos-tag                INFO     ********************
2023-05-23 13:31:06.768 316:pos-tag                INFO     Best MCC:0.029
2023-05-23 13:31:06.768 317:pos-tag                INFO     ********************
2023-05-23 13:31:08.124 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:09.349 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:09.349 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:09.349 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:14.072 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:14.073 401:pos-tag                INFO     eval_acc = 0.1078
2023-05-23 13:31:14.073 401:pos-tag                INFO     eval_f1 = 0.0088
2023-05-23 13:31:14.073 401:pos-tag                INFO     eval_mcc = 0.0505
2023-05-23 13:31:14.073 401:pos-tag                INFO     eval_precision = 0.0148
2023-05-23 13:31:14.073 401:pos-tag                INFO     eval_recall = 0.0103
2023-05-23 13:31:14.073 293:pos-tag                INFO     ********************
2023-05-23 13:31:14.073 294:pos-tag                INFO     Best f1:0.0088
2023-05-23 13:31:14.073 295:pos-tag                INFO     ********************
2023-05-23 13:31:15.064 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:15.065 315:pos-tag                INFO     ********************
2023-05-23 13:31:15.065 316:pos-tag                INFO     Best MCC:0.0505
2023-05-23 13:31:15.066 317:pos-tag                INFO     ********************
2023-05-23 13:31:16.061 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:17.293 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:17.294 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:17.294 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:22.013 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:22.013 401:pos-tag                INFO     eval_acc = 0.1541
2023-05-23 13:31:22.013 401:pos-tag                INFO     eval_f1 = 0.0192
2023-05-23 13:31:22.013 401:pos-tag                INFO     eval_mcc = 0.088
2023-05-23 13:31:22.013 401:pos-tag                INFO     eval_precision = 0.0307
2023-05-23 13:31:22.013 401:pos-tag                INFO     eval_recall = 0.0213
2023-05-23 13:31:22.013 293:pos-tag                INFO     ********************
2023-05-23 13:31:22.013 294:pos-tag                INFO     Best f1:0.0192
2023-05-23 13:31:22.013 295:pos-tag                INFO     ********************
2023-05-23 13:31:23.012 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:23.013 315:pos-tag                INFO     ********************
2023-05-23 13:31:23.013 316:pos-tag                INFO     Best MCC:0.088
2023-05-23 13:31:23.013 317:pos-tag                INFO     ********************
2023-05-23 13:31:23.947 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:25.171 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:25.172 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:25.172 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:29.891 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:29.891 401:pos-tag                INFO     eval_acc = 0.2107
2023-05-23 13:31:29.891 401:pos-tag                INFO     eval_f1 = 0.0309
2023-05-23 13:31:29.891 401:pos-tag                INFO     eval_mcc = 0.1422
2023-05-23 13:31:29.891 401:pos-tag                INFO     eval_precision = 0.0474
2023-05-23 13:31:29.891 401:pos-tag                INFO     eval_recall = 0.0314
2023-05-23 13:31:29.891 293:pos-tag                INFO     ********************
2023-05-23 13:31:29.891 294:pos-tag                INFO     Best f1:0.0309
2023-05-23 13:31:29.891 295:pos-tag                INFO     ********************
2023-05-23 13:31:30.899 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:30.899 315:pos-tag                INFO     ********************
2023-05-23 13:31:30.900 316:pos-tag                INFO     Best MCC:0.1422
2023-05-23 13:31:30.900 317:pos-tag                INFO     ********************
2023-05-23 13:31:32.006 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:33.238 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:33.238 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:33.238 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:37.951 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:37.952 401:pos-tag                INFO     eval_acc = 0.2871
2023-05-23 13:31:37.952 401:pos-tag                INFO     eval_f1 = 0.0433
2023-05-23 13:31:37.952 401:pos-tag                INFO     eval_mcc = 0.2173
2023-05-23 13:31:37.952 401:pos-tag                INFO     eval_precision = 0.0689
2023-05-23 13:31:37.952 401:pos-tag                INFO     eval_recall = 0.0415
2023-05-23 13:31:37.952 293:pos-tag                INFO     ********************
2023-05-23 13:31:37.952 294:pos-tag                INFO     Best f1:0.0433
2023-05-23 13:31:37.952 295:pos-tag                INFO     ********************
2023-05-23 13:31:39.330 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:39.331 315:pos-tag                INFO     ********************
2023-05-23 13:31:39.331 316:pos-tag                INFO     Best MCC:0.2173
2023-05-23 13:31:39.332 317:pos-tag                INFO     ********************
2023-05-23 13:31:40.647 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:41.880 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:41.880 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:41.880 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:46.601 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:46.601 401:pos-tag                INFO     eval_acc = 0.3735
2023-05-23 13:31:46.601 401:pos-tag                INFO     eval_f1 = 0.0613
2023-05-23 13:31:46.601 401:pos-tag                INFO     eval_mcc = 0.3052
2023-05-23 13:31:46.601 401:pos-tag                INFO     eval_precision = 0.0956
2023-05-23 13:31:46.601 401:pos-tag                INFO     eval_recall = 0.0581
2023-05-23 13:31:46.601 293:pos-tag                INFO     ********************
2023-05-23 13:31:46.601 294:pos-tag                INFO     Best f1:0.0613
2023-05-23 13:31:46.602 295:pos-tag                INFO     ********************
2023-05-23 13:31:47.898 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:47.898 315:pos-tag                INFO     ********************
2023-05-23 13:31:47.899 316:pos-tag                INFO     Best MCC:0.3052
2023-05-23 13:31:47.899 317:pos-tag                INFO     ********************
2023-05-23 13:31:49.172 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:50.408 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:50.408 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:50.408 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:31:55.118 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:31:55.118 401:pos-tag                INFO     eval_acc = 0.4447
2023-05-23 13:31:55.118 401:pos-tag                INFO     eval_f1 = 0.0763
2023-05-23 13:31:55.118 401:pos-tag                INFO     eval_mcc = 0.383
2023-05-23 13:31:55.118 401:pos-tag                INFO     eval_precision = 0.1113
2023-05-23 13:31:55.118 401:pos-tag                INFO     eval_recall = 0.0738
2023-05-23 13:31:55.118 293:pos-tag                INFO     ********************
2023-05-23 13:31:55.118 294:pos-tag                INFO     Best f1:0.0763
2023-05-23 13:31:55.118 295:pos-tag                INFO     ********************
2023-05-23 13:31:56.311 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:31:56.311 315:pos-tag                INFO     ********************
2023-05-23 13:31:56.311 316:pos-tag                INFO     Best MCC:0.383
2023-05-23 13:31:56.312 317:pos-tag                INFO     ********************
2023-05-23 13:31:57.697 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:31:58.923 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:31:58.923 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:31:58.923 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:03.633 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:03.633 401:pos-tag                INFO     eval_acc = 0.4834
2023-05-23 13:32:03.633 401:pos-tag                INFO     eval_f1 = 0.0828
2023-05-23 13:32:03.633 401:pos-tag                INFO     eval_mcc = 0.4326
2023-05-23 13:32:03.633 401:pos-tag                INFO     eval_precision = 0.1451
2023-05-23 13:32:03.633 401:pos-tag                INFO     eval_recall = 0.0812
2023-05-23 13:32:03.633 293:pos-tag                INFO     ********************
2023-05-23 13:32:03.633 294:pos-tag                INFO     Best f1:0.0828
2023-05-23 13:32:03.634 295:pos-tag                INFO     ********************
2023-05-23 13:32:04.619 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:04.620 315:pos-tag                INFO     ********************
2023-05-23 13:32:04.620 316:pos-tag                INFO     Best MCC:0.4326
2023-05-23 13:32:04.620 317:pos-tag                INFO     ********************
2023-05-23 13:32:05.625 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:06.851 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:06.851 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:06.851 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:11.566 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:11.566 401:pos-tag                INFO     eval_acc = 0.5278
2023-05-23 13:32:11.566 401:pos-tag                INFO     eval_f1 = 0.1039
2023-05-23 13:32:11.566 401:pos-tag                INFO     eval_mcc = 0.4884
2023-05-23 13:32:11.566 401:pos-tag                INFO     eval_precision = 0.1593
2023-05-23 13:32:11.567 401:pos-tag                INFO     eval_recall = 0.0996
2023-05-23 13:32:11.567 293:pos-tag                INFO     ********************
2023-05-23 13:32:11.567 294:pos-tag                INFO     Best f1:0.1039
2023-05-23 13:32:11.567 295:pos-tag                INFO     ********************
2023-05-23 13:32:12.567 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:12.568 315:pos-tag                INFO     ********************
2023-05-23 13:32:12.568 316:pos-tag                INFO     Best MCC:0.4884
2023-05-23 13:32:12.568 317:pos-tag                INFO     ********************
2023-05-23 13:32:13.551 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:14.774 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:14.774 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:14.774 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:19.488 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:19.488 401:pos-tag                INFO     eval_acc = 0.5744
2023-05-23 13:32:19.488 401:pos-tag                INFO     eval_f1 = 0.1271
2023-05-23 13:32:19.489 401:pos-tag                INFO     eval_mcc = 0.5408
2023-05-23 13:32:19.489 401:pos-tag                INFO     eval_precision = 0.1597
2023-05-23 13:32:19.489 401:pos-tag                INFO     eval_recall = 0.1233
2023-05-23 13:32:19.489 293:pos-tag                INFO     ********************
2023-05-23 13:32:19.489 294:pos-tag                INFO     Best f1:0.1271
2023-05-23 13:32:19.489 295:pos-tag                INFO     ********************
2023-05-23 13:32:20.862 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:20.863 315:pos-tag                INFO     ********************
2023-05-23 13:32:20.863 316:pos-tag                INFO     Best MCC:0.5408
2023-05-23 13:32:20.864 317:pos-tag                INFO     ********************
2023-05-23 13:32:22.335 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:23.369 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:23.370 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:23.370 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:28.087 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:28.087 401:pos-tag                INFO     eval_acc = 0.5931
2023-05-23 13:32:28.087 401:pos-tag                INFO     eval_f1 = 0.1381
2023-05-23 13:32:28.088 401:pos-tag                INFO     eval_mcc = 0.5592
2023-05-23 13:32:28.088 401:pos-tag                INFO     eval_precision = 0.1805
2023-05-23 13:32:28.088 401:pos-tag                INFO     eval_recall = 0.1348
2023-05-23 13:32:28.088 293:pos-tag                INFO     ********************
2023-05-23 13:32:28.088 294:pos-tag                INFO     Best f1:0.1381
2023-05-23 13:32:28.088 295:pos-tag                INFO     ********************
2023-05-23 13:32:29.326 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:29.326 315:pos-tag                INFO     ********************
2023-05-23 13:32:29.326 316:pos-tag                INFO     Best MCC:0.5592
2023-05-23 13:32:29.327 317:pos-tag                INFO     ********************
2023-05-23 13:32:30.332 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:31.553 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:31.553 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:31.554 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:36.267 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:36.267 401:pos-tag                INFO     eval_acc = 0.6009
2023-05-23 13:32:36.267 401:pos-tag                INFO     eval_f1 = 0.1588
2023-05-23 13:32:36.267 401:pos-tag                INFO     eval_mcc = 0.5645
2023-05-23 13:32:36.267 401:pos-tag                INFO     eval_precision = 0.2063
2023-05-23 13:32:36.267 401:pos-tag                INFO     eval_recall = 0.1541
2023-05-23 13:32:36.267 293:pos-tag                INFO     ********************
2023-05-23 13:32:36.268 294:pos-tag                INFO     Best f1:0.1588
2023-05-23 13:32:36.268 295:pos-tag                INFO     ********************
2023-05-23 13:32:37.644 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:37.644 315:pos-tag                INFO     ********************
2023-05-23 13:32:37.645 316:pos-tag                INFO     Best MCC:0.5645
2023-05-23 13:32:37.645 317:pos-tag                INFO     ********************
2023-05-23 13:32:38.976 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:40.204 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:40.204 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:40.204 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:44.916 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:44.916 401:pos-tag                INFO     eval_acc = 0.6118
2023-05-23 13:32:44.917 401:pos-tag                INFO     eval_f1 = 0.1737
2023-05-23 13:32:44.917 401:pos-tag                INFO     eval_mcc = 0.5761
2023-05-23 13:32:44.917 401:pos-tag                INFO     eval_precision = 0.2144
2023-05-23 13:32:44.917 401:pos-tag                INFO     eval_recall = 0.1687
2023-05-23 13:32:44.917 293:pos-tag                INFO     ********************
2023-05-23 13:32:44.917 294:pos-tag                INFO     Best f1:0.1737
2023-05-23 13:32:44.917 295:pos-tag                INFO     ********************
2023-05-23 13:32:46.223 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:46.223 315:pos-tag                INFO     ********************
2023-05-23 13:32:46.224 316:pos-tag                INFO     Best MCC:0.5761
2023-05-23 13:32:46.224 317:pos-tag                INFO     ********************
2023-05-23 13:32:47.457 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:48.689 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:48.690 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:48.690 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:32:53.400 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:32:53.400 401:pos-tag                INFO     eval_acc = 0.6124
2023-05-23 13:32:53.400 401:pos-tag                INFO     eval_f1 = 0.178
2023-05-23 13:32:53.400 401:pos-tag                INFO     eval_mcc = 0.5784
2023-05-23 13:32:53.400 401:pos-tag                INFO     eval_precision = 0.2359
2023-05-23 13:32:53.400 401:pos-tag                INFO     eval_recall = 0.1738
2023-05-23 13:32:53.400 293:pos-tag                INFO     ********************
2023-05-23 13:32:53.400 294:pos-tag                INFO     Best f1:0.178
2023-05-23 13:32:53.400 295:pos-tag                INFO     ********************
2023-05-23 13:32:54.703 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:32:54.703 315:pos-tag                INFO     ********************
2023-05-23 13:32:54.704 316:pos-tag                INFO     Best MCC:0.5784
2023-05-23 13:32:54.704 317:pos-tag                INFO     ********************
2023-05-23 13:32:56.089 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:32:57.324 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:32:57.324 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:32:57.324 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:33:02.034 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:33:02.035 401:pos-tag                INFO     eval_acc = 0.6137
2023-05-23 13:33:02.035 401:pos-tag                INFO     eval_f1 = 0.1797
2023-05-23 13:33:02.035 401:pos-tag                INFO     eval_mcc = 0.5813
2023-05-23 13:33:02.035 401:pos-tag                INFO     eval_precision = 0.2443
2023-05-23 13:33:02.035 401:pos-tag                INFO     eval_recall = 0.1748
2023-05-23 13:33:02.035 293:pos-tag                INFO     ********************
2023-05-23 13:33:02.035 294:pos-tag                INFO     Best f1:0.1797
2023-05-23 13:33:02.035 295:pos-tag                INFO     ********************
2023-05-23 13:33:03.335 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-f1/model.bin
2023-05-23 13:33:03.335 315:pos-tag                INFO     ********************
2023-05-23 13:33:03.335 316:pos-tag                INFO     Best MCC:0.5813
2023-05-23 13:33:03.335 317:pos-tag                INFO     ********************
2023-05-23 13:33:04.652 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/3/layer_0/checkpoint-best-mcc/model.bin
2023-05-23 13:33:05.880 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 13:33:05.880 352:pos-tag                INFO     Num examples = 400
2023-05-23 13:33:05.880 353:pos-tag                INFO     Batch size = 32
2023-05-23 13:33:10.591 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 13:33:10.591 401:pos-tag                INFO     eval_acc = 0.6227
