2023-06-05 16:28:44.214 676:pos-tag                DEBUG  main message
2023-06-05 16:28:44.215 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 16:28:44.990 702:pos-tag                INFO   Load Dataset
2023-06-05 16:28:44.991 706:pos-tag                INFO   Num of Class 233
2023-06-05 16:28:48.759 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 16:28:48.760 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 16:28:52.260 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 16:28:52.261 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/4/layer_9', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 16:28:52.262 185:pos-tag                INFO   save steps 2
2023-06-05 16:28:54.494 224:pos-tag                INFO   ***** Running training *****
2023-06-05 16:28:54.495 225:pos-tag                INFO     Num examples = 880
2023-06-05 16:28:54.495 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 16:28:54.495 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 16:28:54.496 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 16:28:54.496 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 16:28:54.496 238:pos-tag                INFO     Total optimization steps = 140
2023-06-05 16:28:56.239 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:28:56.240 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:28:56.241 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:28:59.186 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:28:59.187 408:pos-tag                INFO     eval_acc = 0.0004
2023-06-05 16:28:59.187 408:pos-tag                INFO     eval_f1 = 0.0001
2023-06-05 16:28:59.187 408:pos-tag                INFO     eval_mcc = -0.001
2023-06-05 16:28:59.187 408:pos-tag                INFO     eval_precision = 0.0004
2023-06-05 16:28:59.187 408:pos-tag                INFO     eval_recall = 0.0004
2023-06-05 16:28:59.188 300:pos-tag                INFO     ********************
2023-06-05 16:28:59.188 301:pos-tag                INFO     Best f1:0.0001
2023-06-05 16:28:59.188 302:pos-tag                INFO     ********************
2023-06-05 16:29:00.633 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:29:01.215 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:29:01.215 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:29:01.216 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:29:03.660 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:29:03.661 408:pos-tag                INFO     eval_acc = 0.0009
2023-06-05 16:29:03.661 408:pos-tag                INFO     eval_f1 = 0.0002
2023-06-05 16:29:03.661 408:pos-tag                INFO     eval_mcc = -0.0022
2023-06-05 16:29:03.661 408:pos-tag                INFO     eval_precision = 0.0034
2023-06-05 16:29:03.661 408:pos-tag                INFO     eval_recall = 0.0004
2023-06-05 16:29:03.661 300:pos-tag                INFO     ********************
2023-06-05 16:29:03.661 301:pos-tag                INFO     Best f1:0.0002
2023-06-05 16:29:03.662 302:pos-tag                INFO     ********************
2023-06-05 16:29:05.097 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:29:05.663 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:29:05.663 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:29:05.663 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:29:08.129 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:29:08.130 408:pos-tag                INFO     eval_acc = 0.0071
2023-06-05 16:29:08.130 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-05 16:29:08.130 408:pos-tag                INFO     eval_mcc = -0.002
2023-06-05 16:29:08.131 408:pos-tag                INFO     eval_precision = 0.0049
2023-06-05 16:29:08.131 408:pos-tag                INFO     eval_recall = 0.0012
2023-06-05 16:29:08.131 300:pos-tag                INFO     ********************
2023-06-05 16:29:08.131 301:pos-tag                INFO     Best f1:0.001
2023-06-05 16:29:08.131 302:pos-tag                INFO     ********************
2023-06-05 16:29:09.613 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:29:10.199 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:29:10.199 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:29:10.199 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:29:12.966 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:29:12.966 408:pos-tag                INFO     eval_acc = 0.0324
2023-06-05 16:29:12.967 408:pos-tag                INFO     eval_f1 = 0.0041
2023-06-05 16:29:12.967 408:pos-tag                INFO     eval_mcc = 0.0076
2023-06-05 16:29:12.967 408:pos-tag                INFO     eval_precision = 0.0076
2023-06-05 16:29:12.967 408:pos-tag                INFO     eval_recall = 0.006
2023-06-05 16:29:12.967 300:pos-tag                INFO     ********************
2023-06-05 16:29:12.967 301:pos-tag                INFO     Best f1:0.0041
2023-06-05 16:29:12.967 302:pos-tag                INFO     ********************
2023-06-05 16:29:14.422 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:29:14.423 322:pos-tag                INFO     ********************
2023-06-05 16:29:14.423 323:pos-tag                INFO     Best MCC:0.0076
2023-06-05 16:29:14.423 324:pos-tag                INFO     ********************
2023-06-05 16:29:15.868 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:29:16.423 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:29:16.423 359:pos-tag                INFO     Num examples = 293
