2023-06-04 22:35:52.312 676:pos-tag                DEBUG  main message
2023-06-04 22:35:52.313 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 22:35:53.464 702:pos-tag                INFO   Load Dataset
2023-06-04 22:35:53.466 706:pos-tag                INFO   Num of Class 233
2023-06-04 22:35:57.044 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 22:35:57.045 743:pos-tag                INFO   Random Initialize the encoder
2023-06-04 22:36:00.048 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 22:36:00.048 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=2, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/random/saved_unixcodermodels/1/layer_2', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-04 22:36:00.050 185:pos-tag                INFO   save steps 2
2023-06-04 22:36:02.551 224:pos-tag                INFO   ***** Running training *****
2023-06-04 22:36:02.551 225:pos-tag                INFO     Num examples = 880
2023-06-04 22:36:02.551 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 22:36:02.551 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-04 22:36:02.551 231:pos-tag                INFO     Total train batch size = 32
2023-06-04 22:36:02.551 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 22:36:02.552 238:pos-tag                INFO     Total optimization steps = 140
2023-06-04 22:36:04.232 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:04.233 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:04.233 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:07.375 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:07.375 408:pos-tag                INFO     eval_acc = 0.0097
2023-06-04 22:36:07.375 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-04 22:36:07.375 408:pos-tag                INFO     eval_mcc = 0.0049
2023-06-04 22:36:07.376 408:pos-tag                INFO     eval_precision = 0.0041
2023-06-04 22:36:07.376 408:pos-tag                INFO     eval_recall = 0.0027
2023-06-04 22:36:07.376 300:pos-tag                INFO     ********************
2023-06-04 22:36:07.376 301:pos-tag                INFO     Best f1:0.0011
2023-06-04 22:36:07.376 302:pos-tag                INFO     ********************
2023-06-04 22:36:09.082 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:09.083 322:pos-tag                INFO     ********************
2023-06-04 22:36:09.084 323:pos-tag                INFO     Best MCC:0.0049
2023-06-04 22:36:09.084 324:pos-tag                INFO     ********************
2023-06-04 22:36:10.963 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:11.529 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:11.529 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:11.529 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:13.959 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:13.959 408:pos-tag                INFO     eval_acc = 0.0127
2023-06-04 22:36:13.959 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-04 22:36:13.960 408:pos-tag                INFO     eval_mcc = 0.0051
2023-06-04 22:36:13.960 408:pos-tag                INFO     eval_precision = 0.0059
2023-06-04 22:36:13.960 408:pos-tag                INFO     eval_recall = 0.0033
2023-06-04 22:36:13.960 300:pos-tag                INFO     ********************
2023-06-04 22:36:13.960 301:pos-tag                INFO     Best f1:0.0014
2023-06-04 22:36:13.961 302:pos-tag                INFO     ********************
2023-06-04 22:36:15.655 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:15.656 322:pos-tag                INFO     ********************
2023-06-04 22:36:15.656 323:pos-tag                INFO     Best MCC:0.0051
2023-06-04 22:36:15.657 324:pos-tag                INFO     ********************
2023-06-04 22:36:17.233 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:17.806 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:17.806 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:17.806 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:20.270 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:20.270 408:pos-tag                INFO     eval_acc = 0.0241
2023-06-04 22:36:20.270 408:pos-tag                INFO     eval_f1 = 0.0023
2023-06-04 22:36:20.271 408:pos-tag                INFO     eval_mcc = 0.0077
2023-06-04 22:36:20.271 408:pos-tag                INFO     eval_precision = 0.0064
2023-06-04 22:36:20.271 408:pos-tag                INFO     eval_recall = 0.0048
2023-06-04 22:36:20.271 300:pos-tag                INFO     ********************
2023-06-04 22:36:20.271 301:pos-tag                INFO     Best f1:0.0023
2023-06-04 22:36:20.271 302:pos-tag                INFO     ********************
2023-06-04 22:36:22.008 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:22.008 322:pos-tag                INFO     ********************
2023-06-04 22:36:22.008 323:pos-tag                INFO     Best MCC:0.0077
2023-06-04 22:36:22.009 324:pos-tag                INFO     ********************
2023-06-04 22:36:23.734 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:24.549 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:24.550 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:24.550 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:27.002 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:27.002 408:pos-tag                INFO     eval_acc = 0.0662
2023-06-04 22:36:27.002 408:pos-tag                INFO     eval_f1 = 0.0075
2023-06-04 22:36:27.002 408:pos-tag                INFO     eval_mcc = 0.0347
2023-06-04 22:36:27.002 408:pos-tag                INFO     eval_precision = 0.0186
2023-06-04 22:36:27.003 408:pos-tag                INFO     eval_recall = 0.0105
2023-06-04 22:36:27.003 300:pos-tag                INFO     ********************
2023-06-04 22:36:27.003 301:pos-tag                INFO     Best f1:0.0075
2023-06-04 22:36:27.003 302:pos-tag                INFO     ********************
2023-06-04 22:36:28.680 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:28.680 322:pos-tag                INFO     ********************
2023-06-04 22:36:28.680 323:pos-tag                INFO     Best MCC:0.0347
2023-06-04 22:36:28.680 324:pos-tag                INFO     ********************
2023-06-04 22:36:30.595 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:31.162 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:31.162 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:31.162 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:33.625 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:33.625 408:pos-tag                INFO     eval_acc = 0.1355
2023-06-04 22:36:33.625 408:pos-tag                INFO     eval_f1 = 0.0179
2023-06-04 22:36:33.626 408:pos-tag                INFO     eval_mcc = 0.0896
2023-06-04 22:36:33.626 408:pos-tag                INFO     eval_precision = 0.0292
2023-06-04 22:36:33.626 408:pos-tag                INFO     eval_recall = 0.0222
2023-06-04 22:36:33.626 300:pos-tag                INFO     ********************
2023-06-04 22:36:33.626 301:pos-tag                INFO     Best f1:0.0179
2023-06-04 22:36:33.626 302:pos-tag                INFO     ********************
2023-06-04 22:36:35.198 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:35.199 322:pos-tag                INFO     ********************
2023-06-04 22:36:35.199 323:pos-tag                INFO     Best MCC:0.0896
2023-06-04 22:36:35.199 324:pos-tag                INFO     ********************
2023-06-04 22:36:36.970 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:37.554 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:37.554 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:37.555 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:39.983 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:39.984 408:pos-tag                INFO     eval_acc = 0.2019
2023-06-04 22:36:39.984 408:pos-tag                INFO     eval_f1 = 0.0368
2023-06-04 22:36:39.984 408:pos-tag                INFO     eval_mcc = 0.1504
2023-06-04 22:36:39.984 408:pos-tag                INFO     eval_precision = 0.0499
2023-06-04 22:36:39.985 408:pos-tag                INFO     eval_recall = 0.0433
2023-06-04 22:36:39.985 300:pos-tag                INFO     ********************
2023-06-04 22:36:39.985 301:pos-tag                INFO     Best f1:0.0368
2023-06-04 22:36:39.985 302:pos-tag                INFO     ********************
2023-06-04 22:36:41.526 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:41.526 322:pos-tag                INFO     ********************
2023-06-04 22:36:41.526 323:pos-tag                INFO     Best MCC:0.1504
2023-06-04 22:36:41.526 324:pos-tag                INFO     ********************
2023-06-04 22:36:43.179 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:43.744 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:43.744 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:43.744 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:46.196 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:46.197 408:pos-tag                INFO     eval_acc = 0.254
2023-06-04 22:36:46.197 408:pos-tag                INFO     eval_f1 = 0.0527
2023-06-04 22:36:46.197 408:pos-tag                INFO     eval_mcc = 0.203
2023-06-04 22:36:46.197 408:pos-tag                INFO     eval_precision = 0.073
2023-06-04 22:36:46.197 408:pos-tag                INFO     eval_recall = 0.0567
2023-06-04 22:36:46.197 300:pos-tag                INFO     ********************
2023-06-04 22:36:46.197 301:pos-tag                INFO     Best f1:0.0527
2023-06-04 22:36:46.198 302:pos-tag                INFO     ********************
2023-06-04 22:36:47.734 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:47.735 322:pos-tag                INFO     ********************
2023-06-04 22:36:47.735 323:pos-tag                INFO     Best MCC:0.203
2023-06-04 22:36:47.735 324:pos-tag                INFO     ********************
2023-06-04 22:36:49.590 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:50.166 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:50.166 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:50.166 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:52.646 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:52.646 408:pos-tag                INFO     eval_acc = 0.2937
2023-06-04 22:36:52.647 408:pos-tag                INFO     eval_f1 = 0.0634
2023-06-04 22:36:52.647 408:pos-tag                INFO     eval_mcc = 0.245
2023-06-04 22:36:52.647 408:pos-tag                INFO     eval_precision = 0.0902
2023-06-04 22:36:52.647 408:pos-tag                INFO     eval_recall = 0.0642
2023-06-04 22:36:52.647 300:pos-tag                INFO     ********************
2023-06-04 22:36:52.648 301:pos-tag                INFO     Best f1:0.0634
2023-06-04 22:36:52.648 302:pos-tag                INFO     ********************
2023-06-04 22:36:54.224 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:36:54.224 322:pos-tag                INFO     ********************
2023-06-04 22:36:54.224 323:pos-tag                INFO     Best MCC:0.245
2023-06-04 22:36:54.224 324:pos-tag                INFO     ********************
2023-06-04 22:36:55.838 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:36:56.406 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:36:56.406 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:36:56.407 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:36:58.891 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:36:58.892 408:pos-tag                INFO     eval_acc = 0.3395
2023-06-04 22:36:58.892 408:pos-tag                INFO     eval_f1 = 0.077
2023-06-04 22:36:58.892 408:pos-tag                INFO     eval_mcc = 0.295
2023-06-04 22:36:58.892 408:pos-tag                INFO     eval_precision = 0.1038
2023-06-04 22:36:58.892 408:pos-tag                INFO     eval_recall = 0.0744
2023-06-04 22:36:58.893 300:pos-tag                INFO     ********************
2023-06-04 22:36:58.893 301:pos-tag                INFO     Best f1:0.077
2023-06-04 22:36:58.893 302:pos-tag                INFO     ********************
2023-06-04 22:37:00.469 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:37:00.469 322:pos-tag                INFO     ********************
2023-06-04 22:37:00.470 323:pos-tag                INFO     Best MCC:0.295
2023-06-04 22:37:00.470 324:pos-tag                INFO     ********************
2023-06-04 22:37:02.095 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:37:02.679 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:37:02.679 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:37:02.680 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:37:05.066 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:37:05.067 408:pos-tag                INFO     eval_acc = 0.3805
2023-06-04 22:37:05.067 408:pos-tag                INFO     eval_f1 = 0.0836
2023-06-04 22:37:05.067 408:pos-tag                INFO     eval_mcc = 0.3386
2023-06-04 22:37:05.067 408:pos-tag                INFO     eval_precision = 0.114
2023-06-04 22:37:05.067 408:pos-tag                INFO     eval_recall = 0.0807
2023-06-04 22:37:05.068 300:pos-tag                INFO     ********************
2023-06-04 22:37:05.068 301:pos-tag                INFO     Best f1:0.0836
2023-06-04 22:37:05.068 302:pos-tag                INFO     ********************
2023-06-04 22:37:06.591 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:37:06.592 322:pos-tag                INFO     ********************
2023-06-04 22:37:06.592 323:pos-tag                INFO     Best MCC:0.3386
2023-06-04 22:37:06.592 324:pos-tag                INFO     ********************
2023-06-04 22:37:08.190 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_unixcodermodels/1/layer_2/checkpoint-best-mcc/model.bin
2023-06-04 22:37:08.750 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:37:08.750 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:37:08.750 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:37:11.187 406:pos-tag                INFO   ***** Eval results *****
