2023-05-23 15:28:44.405 669:pos-tag                DEBUG  main message
2023-05-23 15:28:44.405 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-23 15:28:45.759 690:pos-tag                INFO   Load Dataset
2023-05-23 15:28:45.759 694:pos-tag                INFO   Num of Class 229
2023-05-23 15:28:48.704 714:pos-tag                INFO   Finishing loading Dataset
2023-05-23 15:28:48.704 718:pos-tag                INFO   Random Initialize the encoder
2023-05-23 15:28:50.102 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-23 15:28:50.102 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=10, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/4/layer_10', posratio=0.5, seed=57, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-23 15:28:50.102 178:pos-tag                INFO   save steps 3
2023-05-23 15:28:51.176 217:pos-tag                INFO   ***** Running training *****
2023-05-23 15:28:51.177 218:pos-tag                INFO     Num examples = 1200
2023-05-23 15:28:51.177 219:pos-tag                INFO     Num Epochs = 5
2023-05-23 15:28:51.177 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-23 15:28:51.177 224:pos-tag                INFO     Total train batch size = 32
2023-05-23 15:28:51.177 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-23 15:28:51.177 231:pos-tag                INFO     Total optimization steps = 190
2023-05-23 15:28:52.785 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:28:52.785 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:28:52.785 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:28:57.961 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:28:57.961 401:pos-tag                INFO     eval_acc = 0.0029
2023-05-23 15:28:57.962 401:pos-tag                INFO     eval_f1 = 0.0006
2023-05-23 15:28:57.962 401:pos-tag                INFO     eval_mcc = -0.0003
2023-05-23 15:28:57.962 401:pos-tag                INFO     eval_precision = 0.0049
2023-05-23 15:28:57.962 401:pos-tag                INFO     eval_recall = 0.0024
2023-05-23 15:28:57.962 293:pos-tag                INFO     ********************
2023-05-23 15:28:57.962 294:pos-tag                INFO     Best f1:0.0006
2023-05-23 15:28:57.962 295:pos-tag                INFO     ********************
2023-05-23 15:28:58.668 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:28:59.874 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:28:59.875 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:28:59.875 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:04.588 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:04.588 401:pos-tag                INFO     eval_acc = 0.0089
2023-05-23 15:29:04.588 401:pos-tag                INFO     eval_f1 = 0.0013
2023-05-23 15:29:04.588 401:pos-tag                INFO     eval_mcc = 0.0012
2023-05-23 15:29:04.588 401:pos-tag                INFO     eval_precision = 0.0053
2023-05-23 15:29:04.588 401:pos-tag                INFO     eval_recall = 0.0036
2023-05-23 15:29:04.588 293:pos-tag                INFO     ********************
2023-05-23 15:29:04.588 294:pos-tag                INFO     Best f1:0.0013
2023-05-23 15:29:04.588 295:pos-tag                INFO     ********************
2023-05-23 15:29:05.888 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:29:05.888 315:pos-tag                INFO     ********************
2023-05-23 15:29:05.889 316:pos-tag                INFO     Best MCC:0.0012
2023-05-23 15:29:05.889 317:pos-tag                INFO     ********************
2023-05-23 15:29:06.606 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:07.828 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:07.828 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:07.828 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:12.535 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:12.536 401:pos-tag                INFO     eval_acc = 0.0328
2023-05-23 15:29:12.536 401:pos-tag                INFO     eval_f1 = 0.0036
2023-05-23 15:29:12.536 401:pos-tag                INFO     eval_mcc = 0.0103
2023-05-23 15:29:12.536 401:pos-tag                INFO     eval_precision = 0.0079
2023-05-23 15:29:12.536 401:pos-tag                INFO     eval_recall = 0.0073
2023-05-23 15:29:12.536 293:pos-tag                INFO     ********************
2023-05-23 15:29:12.536 294:pos-tag                INFO     Best f1:0.0036
2023-05-23 15:29:12.536 295:pos-tag                INFO     ********************
2023-05-23 15:29:13.752 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:29:13.753 315:pos-tag                INFO     ********************
2023-05-23 15:29:13.753 316:pos-tag                INFO     Best MCC:0.0103
2023-05-23 15:29:13.753 317:pos-tag                INFO     ********************
2023-05-23 15:29:15.111 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:16.343 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:16.343 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:16.344 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:21.050 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:21.050 401:pos-tag                INFO     eval_acc = 0.0608
2023-05-23 15:29:21.050 401:pos-tag                INFO     eval_f1 = 0.0073
2023-05-23 15:29:21.050 401:pos-tag                INFO     eval_mcc = 0.025
2023-05-23 15:29:21.050 401:pos-tag                INFO     eval_precision = 0.0137
2023-05-23 15:29:21.050 401:pos-tag                INFO     eval_recall = 0.0134
2023-05-23 15:29:21.050 293:pos-tag                INFO     ********************
2023-05-23 15:29:21.050 294:pos-tag                INFO     Best f1:0.0073
2023-05-23 15:29:21.050 295:pos-tag                INFO     ********************
2023-05-23 15:29:22.339 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:29:22.340 315:pos-tag                INFO     ********************
2023-05-23 15:29:22.340 316:pos-tag                INFO     Best MCC:0.025
2023-05-23 15:29:22.340 317:pos-tag                INFO     ********************
2023-05-23 15:29:23.657 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:24.886 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:24.887 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:24.887 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:29.599 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:29.599 401:pos-tag                INFO     eval_acc = 0.1028
2023-05-23 15:29:29.599 401:pos-tag                INFO     eval_f1 = 0.0138
2023-05-23 15:29:29.599 401:pos-tag                INFO     eval_mcc = 0.0497
2023-05-23 15:29:29.599 401:pos-tag                INFO     eval_precision = 0.0223
2023-05-23 15:29:29.599 401:pos-tag                INFO     eval_recall = 0.021
2023-05-23 15:29:29.599 293:pos-tag                INFO     ********************
2023-05-23 15:29:29.599 294:pos-tag                INFO     Best f1:0.0138
2023-05-23 15:29:29.599 295:pos-tag                INFO     ********************
2023-05-23 15:29:30.889 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:29:30.889 315:pos-tag                INFO     ********************
2023-05-23 15:29:30.889 316:pos-tag                INFO     Best MCC:0.0497
2023-05-23 15:29:30.890 317:pos-tag                INFO     ********************
2023-05-23 15:29:32.257 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:33.478 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:33.479 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:33.479 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:38.190 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:38.190 401:pos-tag                INFO     eval_acc = 0.1675
2023-05-23 15:29:38.190 401:pos-tag                INFO     eval_f1 = 0.0235
2023-05-23 15:29:38.190 401:pos-tag                INFO     eval_mcc = 0.091
2023-05-23 15:29:38.190 401:pos-tag                INFO     eval_precision = 0.0374
2023-05-23 15:29:38.190 401:pos-tag                INFO     eval_recall = 0.0261
2023-05-23 15:29:38.190 293:pos-tag                INFO     ********************
2023-05-23 15:29:38.190 294:pos-tag                INFO     Best f1:0.0235
2023-05-23 15:29:38.190 295:pos-tag                INFO     ********************
2023-05-23 15:29:39.558 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:29:39.559 315:pos-tag                INFO     ********************
2023-05-23 15:29:39.559 316:pos-tag                INFO     Best MCC:0.091
2023-05-23 15:29:39.559 317:pos-tag                INFO     ********************
2023-05-23 15:29:40.564 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:41.788 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:41.788 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:41.788 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:46.491 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:46.491 401:pos-tag                INFO     eval_acc = 0.2082
2023-05-23 15:29:46.491 401:pos-tag                INFO     eval_f1 = 0.023
2023-05-23 15:29:46.491 401:pos-tag                INFO     eval_mcc = 0.1152
2023-05-23 15:29:46.491 401:pos-tag                INFO     eval_precision = 0.0601
2023-05-23 15:29:46.491 401:pos-tag                INFO     eval_recall = 0.024
2023-05-23 15:29:46.491 315:pos-tag                INFO     ********************
2023-05-23 15:29:46.491 316:pos-tag                INFO     Best MCC:0.1152
2023-05-23 15:29:46.491 317:pos-tag                INFO     ********************
2023-05-23 15:29:47.472 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:48.691 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:48.691 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:48.692 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:29:53.390 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:29:53.391 401:pos-tag                INFO     eval_acc = 0.2408
2023-05-23 15:29:53.391 401:pos-tag                INFO     eval_f1 = 0.0224
2023-05-23 15:29:53.391 401:pos-tag                INFO     eval_mcc = 0.1498
2023-05-23 15:29:53.391 401:pos-tag                INFO     eval_precision = 0.0696
2023-05-23 15:29:53.391 401:pos-tag                INFO     eval_recall = 0.0227
2023-05-23 15:29:53.391 315:pos-tag                INFO     ********************
2023-05-23 15:29:53.391 316:pos-tag                INFO     Best MCC:0.1498
2023-05-23 15:29:53.391 317:pos-tag                INFO     ********************
2023-05-23 15:29:54.365 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:29:55.580 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:29:55.580 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:29:55.580 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:00.281 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:00.281 401:pos-tag                INFO     eval_acc = 0.2555
2023-05-23 15:30:00.281 401:pos-tag                INFO     eval_f1 = 0.0207
2023-05-23 15:30:00.281 401:pos-tag                INFO     eval_mcc = 0.1622
2023-05-23 15:30:00.281 401:pos-tag                INFO     eval_precision = 0.0618
2023-05-23 15:30:00.282 401:pos-tag                INFO     eval_recall = 0.0225
2023-05-23 15:30:00.282 315:pos-tag                INFO     ********************
2023-05-23 15:30:00.282 316:pos-tag                INFO     Best MCC:0.1622
2023-05-23 15:30:00.282 317:pos-tag                INFO     ********************
2023-05-23 15:30:01.269 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:02.487 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:02.487 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:02.487 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:07.190 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:07.190 401:pos-tag                INFO     eval_acc = 0.3064
2023-05-23 15:30:07.191 401:pos-tag                INFO     eval_f1 = 0.0274
2023-05-23 15:30:07.191 401:pos-tag                INFO     eval_mcc = 0.2138
2023-05-23 15:30:07.191 401:pos-tag                INFO     eval_precision = 0.0672
2023-05-23 15:30:07.191 401:pos-tag                INFO     eval_recall = 0.0295
2023-05-23 15:30:07.191 293:pos-tag                INFO     ********************
2023-05-23 15:30:07.191 294:pos-tag                INFO     Best f1:0.0274
2023-05-23 15:30:07.191 295:pos-tag                INFO     ********************
2023-05-23 15:30:08.567 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:08.568 315:pos-tag                INFO     ********************
2023-05-23 15:30:08.569 316:pos-tag                INFO     Best MCC:0.2138
2023-05-23 15:30:08.569 317:pos-tag                INFO     ********************
2023-05-23 15:30:09.877 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:11.106 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:11.106 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:11.107 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:15.819 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:15.819 401:pos-tag                INFO     eval_acc = 0.3966
2023-05-23 15:30:15.820 401:pos-tag                INFO     eval_f1 = 0.0641
2023-05-23 15:30:15.820 401:pos-tag                INFO     eval_mcc = 0.3276
2023-05-23 15:30:15.820 401:pos-tag                INFO     eval_precision = 0.1102
2023-05-23 15:30:15.820 401:pos-tag                INFO     eval_recall = 0.0606
2023-05-23 15:30:15.820 293:pos-tag                INFO     ********************
2023-05-23 15:30:15.820 294:pos-tag                INFO     Best f1:0.0641
2023-05-23 15:30:15.820 295:pos-tag                INFO     ********************
2023-05-23 15:30:16.789 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:16.790 315:pos-tag                INFO     ********************
2023-05-23 15:30:16.790 316:pos-tag                INFO     Best MCC:0.3276
2023-05-23 15:30:16.790 317:pos-tag                INFO     ********************
2023-05-23 15:30:17.945 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:19.182 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:19.182 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:19.182 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:23.895 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:23.896 401:pos-tag                INFO     eval_acc = 0.5172
2023-05-23 15:30:23.896 401:pos-tag                INFO     eval_f1 = 0.1063
2023-05-23 15:30:23.896 401:pos-tag                INFO     eval_mcc = 0.4711
2023-05-23 15:30:23.896 401:pos-tag                INFO     eval_precision = 0.1526
2023-05-23 15:30:23.896 401:pos-tag                INFO     eval_recall = 0.0994
2023-05-23 15:30:23.896 293:pos-tag                INFO     ********************
2023-05-23 15:30:23.896 294:pos-tag                INFO     Best f1:0.1063
2023-05-23 15:30:23.896 295:pos-tag                INFO     ********************
2023-05-23 15:30:25.111 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:25.112 315:pos-tag                INFO     ********************
2023-05-23 15:30:25.112 316:pos-tag                INFO     Best MCC:0.4711
2023-05-23 15:30:25.112 317:pos-tag                INFO     ********************
2023-05-23 15:30:26.438 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:27.491 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:27.491 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:27.491 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:32.206 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:32.206 401:pos-tag                INFO     eval_acc = 0.5622
2023-05-23 15:30:32.206 401:pos-tag                INFO     eval_f1 = 0.1232
2023-05-23 15:30:32.206 401:pos-tag                INFO     eval_mcc = 0.5246
2023-05-23 15:30:32.206 401:pos-tag                INFO     eval_precision = 0.1543
2023-05-23 15:30:32.206 401:pos-tag                INFO     eval_recall = 0.1203
2023-05-23 15:30:32.206 293:pos-tag                INFO     ********************
2023-05-23 15:30:32.206 294:pos-tag                INFO     Best f1:0.1232
2023-05-23 15:30:32.206 295:pos-tag                INFO     ********************
2023-05-23 15:30:33.501 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:33.501 315:pos-tag                INFO     ********************
2023-05-23 15:30:33.502 316:pos-tag                INFO     Best MCC:0.5246
2023-05-23 15:30:33.502 317:pos-tag                INFO     ********************
2023-05-23 15:30:34.798 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:36.025 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:36.025 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:36.025 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:40.736 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:40.736 401:pos-tag                INFO     eval_acc = 0.5738
2023-05-23 15:30:40.736 401:pos-tag                INFO     eval_f1 = 0.1252
2023-05-23 15:30:40.736 401:pos-tag                INFO     eval_mcc = 0.5382
2023-05-23 15:30:40.736 401:pos-tag                INFO     eval_precision = 0.1594
2023-05-23 15:30:40.736 401:pos-tag                INFO     eval_recall = 0.1224
2023-05-23 15:30:40.736 293:pos-tag                INFO     ********************
2023-05-23 15:30:40.737 294:pos-tag                INFO     Best f1:0.1252
2023-05-23 15:30:40.737 295:pos-tag                INFO     ********************
2023-05-23 15:30:42.104 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:42.105 315:pos-tag                INFO     ********************
2023-05-23 15:30:42.105 316:pos-tag                INFO     Best MCC:0.5382
2023-05-23 15:30:42.105 317:pos-tag                INFO     ********************
2023-05-23 15:30:43.499 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:44.726 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:44.726 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:44.727 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:49.448 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:49.448 401:pos-tag                INFO     eval_acc = 0.5786
2023-05-23 15:30:49.448 401:pos-tag                INFO     eval_f1 = 0.1263
2023-05-23 15:30:49.448 401:pos-tag                INFO     eval_mcc = 0.5435
2023-05-23 15:30:49.448 401:pos-tag                INFO     eval_precision = 0.1609
2023-05-23 15:30:49.448 401:pos-tag                INFO     eval_recall = 0.1231
2023-05-23 15:30:49.448 293:pos-tag                INFO     ********************
2023-05-23 15:30:49.448 294:pos-tag                INFO     Best f1:0.1263
2023-05-23 15:30:49.448 295:pos-tag                INFO     ********************
2023-05-23 15:30:50.588 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:50.588 315:pos-tag                INFO     ********************
2023-05-23 15:30:50.589 316:pos-tag                INFO     Best MCC:0.5435
2023-05-23 15:30:50.589 317:pos-tag                INFO     ********************
2023-05-23 15:30:51.896 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:30:53.134 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:30:53.134 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:30:53.134 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:30:57.848 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:30:57.849 401:pos-tag                INFO     eval_acc = 0.5889
2023-05-23 15:30:57.849 401:pos-tag                INFO     eval_f1 = 0.133
2023-05-23 15:30:57.849 401:pos-tag                INFO     eval_mcc = 0.5542
2023-05-23 15:30:57.849 401:pos-tag                INFO     eval_precision = 0.1878
2023-05-23 15:30:57.849 401:pos-tag                INFO     eval_recall = 0.1289
2023-05-23 15:30:57.849 293:pos-tag                INFO     ********************
2023-05-23 15:30:57.849 294:pos-tag                INFO     Best f1:0.133
2023-05-23 15:30:57.849 295:pos-tag                INFO     ********************
2023-05-23 15:30:59.224 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:30:59.225 315:pos-tag                INFO     ********************
2023-05-23 15:30:59.225 316:pos-tag                INFO     Best MCC:0.5542
2023-05-23 15:30:59.225 317:pos-tag                INFO     ********************
2023-05-23 15:31:00.565 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:31:01.792 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:31:01.792 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:31:01.792 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:31:06.508 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:31:06.508 401:pos-tag                INFO     eval_acc = 0.5965
2023-05-23 15:31:06.508 401:pos-tag                INFO     eval_f1 = 0.1408
2023-05-23 15:31:06.508 401:pos-tag                INFO     eval_mcc = 0.5636
2023-05-23 15:31:06.508 401:pos-tag                INFO     eval_precision = 0.209
2023-05-23 15:31:06.508 401:pos-tag                INFO     eval_recall = 0.1356
2023-05-23 15:31:06.508 293:pos-tag                INFO     ********************
2023-05-23 15:31:06.508 294:pos-tag                INFO     Best f1:0.1408
2023-05-23 15:31:06.508 295:pos-tag                INFO     ********************
2023-05-23 15:31:07.796 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:31:07.797 315:pos-tag                INFO     ********************
2023-05-23 15:31:07.797 316:pos-tag                INFO     Best MCC:0.5636
2023-05-23 15:31:07.797 317:pos-tag                INFO     ********************
2023-05-23 15:31:09.084 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:31:10.326 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 15:31:10.326 352:pos-tag                INFO     Num examples = 400
2023-05-23 15:31:10.326 353:pos-tag                INFO     Batch size = 32
2023-05-23 15:31:15.044 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 15:31:15.044 401:pos-tag                INFO     eval_acc = 0.5989
2023-05-23 15:31:15.044 401:pos-tag                INFO     eval_f1 = 0.1515
2023-05-23 15:31:15.044 401:pos-tag                INFO     eval_mcc = 0.5646
2023-05-23 15:31:15.044 401:pos-tag                INFO     eval_precision = 0.1995
2023-05-23 15:31:15.044 401:pos-tag                INFO     eval_recall = 0.146
2023-05-23 15:31:15.044 293:pos-tag                INFO     ********************
2023-05-23 15:31:15.044 294:pos-tag                INFO     Best f1:0.1515
2023-05-23 15:31:15.044 295:pos-tag                INFO     ********************
2023-05-23 15:31:16.247 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-f1/model.bin
2023-05-23 15:31:16.247 315:pos-tag                INFO     ********************
2023-05-23 15:31:16.247 316:pos-tag                INFO     Best MCC:0.5646
2023-05-23 15:31:16.247 317:pos-tag                INFO     ********************
2023-05-23 15:31:17.556 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/4/layer_10/checkpoint-best-mcc/model.bin
2023-05-23 15:31:18.789 351:pos-tag                INFO   ***** Running evaluation *****
