2023-06-05 00:33:32.748 676:pos-tag                DEBUG  main message
2023-06-05 00:33:32.748 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 00:33:33.496 702:pos-tag                INFO   Load Dataset
2023-06-05 00:33:33.498 706:pos-tag                INFO   Num of Class 229
2023-06-05 00:33:39.539 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 00:33:39.540 743:pos-tag                INFO   Random Initialize the encoder
2023-06-05 00:33:41.733 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-05 00:33:41.734 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=12, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_unixcodermodels/2/layer_12', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-06-05 00:33:41.735 185:pos-tag                INFO   save steps 3
2023-06-05 00:33:43.958 224:pos-tag                INFO   ***** Running training *****
2023-06-05 00:33:43.959 225:pos-tag                INFO     Num examples = 1200
2023-06-05 00:33:43.959 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 00:33:43.959 227:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-06-05 00:33:43.959 231:pos-tag                INFO     Total train batch size = 32
2023-06-05 00:33:43.959 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 00:33:43.960 238:pos-tag                INFO     Total optimization steps = 190
2023-06-05 00:33:45.872 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:33:45.872 359:pos-tag                INFO     Num examples = 400
2023-06-05 00:33:45.872 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:33:49.672 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:33:49.672 408:pos-tag                INFO     eval_acc = 0.0079
2023-06-05 00:33:49.673 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-05 00:33:49.673 408:pos-tag                INFO     eval_mcc = 0.0036
2023-06-05 00:33:49.673 408:pos-tag                INFO     eval_precision = 0.0038
2023-06-05 00:33:49.673 408:pos-tag                INFO     eval_recall = 0.0025
2023-06-05 00:33:49.673 300:pos-tag                INFO     ********************
2023-06-05 00:33:49.674 301:pos-tag                INFO     Best f1:0.001
2023-06-05 00:33:49.674 302:pos-tag                INFO     ********************
2023-06-05 00:33:51.287 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-f1/model.bin
2023-06-05 00:33:51.288 322:pos-tag                INFO     ********************
2023-06-05 00:33:51.288 323:pos-tag                INFO     Best MCC:0.0036
2023-06-05 00:33:51.288 324:pos-tag                INFO     ********************
2023-06-05 00:33:52.881 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 00:33:53.694 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:33:53.694 359:pos-tag                INFO     Num examples = 400
2023-06-05 00:33:53.694 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:33:56.954 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:33:56.954 408:pos-tag                INFO     eval_acc = 0.0266
2023-06-05 00:33:56.955 408:pos-tag                INFO     eval_f1 = 0.0022
2023-06-05 00:33:56.955 408:pos-tag                INFO     eval_mcc = 0.0077
2023-06-05 00:33:56.955 408:pos-tag                INFO     eval_precision = 0.0096
2023-06-05 00:33:56.955 408:pos-tag                INFO     eval_recall = 0.0039
2023-06-05 00:33:56.955 300:pos-tag                INFO     ********************
2023-06-05 00:33:56.955 301:pos-tag                INFO     Best f1:0.0022
2023-06-05 00:33:56.955 302:pos-tag                INFO     ********************
2023-06-05 00:33:58.555 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-f1/model.bin
2023-06-05 00:33:58.555 322:pos-tag                INFO     ********************
2023-06-05 00:33:58.555 323:pos-tag                INFO     Best MCC:0.0077
2023-06-05 00:33:58.556 324:pos-tag                INFO     ********************
2023-06-05 00:34:00.094 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 00:34:00.903 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:34:00.903 359:pos-tag                INFO     Num examples = 400
2023-06-05 00:34:00.903 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:34:04.135 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:34:04.136 408:pos-tag                INFO     eval_acc = 0.065
2023-06-05 00:34:04.136 408:pos-tag                INFO     eval_f1 = 0.0043
2023-06-05 00:34:04.136 408:pos-tag                INFO     eval_mcc = 0.008
2023-06-05 00:34:04.136 408:pos-tag                INFO     eval_precision = 0.0062
2023-06-05 00:34:04.136 408:pos-tag                INFO     eval_recall = 0.0066
2023-06-05 00:34:04.137 300:pos-tag                INFO     ********************
2023-06-05 00:34:04.137 301:pos-tag                INFO     Best f1:0.0043
2023-06-05 00:34:04.137 302:pos-tag                INFO     ********************
2023-06-05 00:34:05.599 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-f1/model.bin
2023-06-05 00:34:05.600 322:pos-tag                INFO     ********************
2023-06-05 00:34:05.601 323:pos-tag                INFO     Best MCC:0.008
2023-06-05 00:34:05.601 324:pos-tag                INFO     ********************
2023-06-05 00:34:07.112 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 00:34:07.905 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:34:07.906 359:pos-tag                INFO     Num examples = 400
2023-06-05 00:34:07.906 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:34:11.090 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:34:11.091 408:pos-tag                INFO     eval_acc = 0.0872
2023-06-05 00:34:11.091 408:pos-tag                INFO     eval_f1 = 0.0067
2023-06-05 00:34:11.091 408:pos-tag                INFO     eval_mcc = 0.015
2023-06-05 00:34:11.091 408:pos-tag                INFO     eval_precision = 0.0078
2023-06-05 00:34:11.091 408:pos-tag                INFO     eval_recall = 0.0103
2023-06-05 00:34:11.091 300:pos-tag                INFO     ********************
2023-06-05 00:34:11.091 301:pos-tag                INFO     Best f1:0.0067
2023-06-05 00:34:11.091 302:pos-tag                INFO     ********************
2023-06-05 00:34:12.553 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-f1/model.bin
2023-06-05 00:34:12.553 322:pos-tag                INFO     ********************
2023-06-05 00:34:12.554 323:pos-tag                INFO     Best MCC:0.015
2023-06-05 00:34:12.554 324:pos-tag                INFO     ********************
2023-06-05 00:34:14.337 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_unixcodermodels/2/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 00:34:15.143 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:34:15.143 359:pos-tag                INFO     Num examples = 400
2023-06-05 00:34:15.144 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:34:18.340 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:34:18.340 408:pos-tag                INFO     eval_acc = 0.1043
2023-06-05 00:34:18.340 408:pos-tag                INFO     eval_f1 = 0.0083
2023-06-05 00:34:18.340 408:pos-tag                INFO     eval_mcc = 0.0287
